

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-1023.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :27-Apr-2022
                         time          :16:05:18
 Project number                        :20024805
 Date of testing                       :24-Apr-2022
 Location                              :Hong Kong Offshore Wind Farm Project
 Test name                             :CPT-1023
 Penetrometer                          :F7.5CKE2HAW2/B/3342
 Serial no                             :1701-3342

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
    1    0.000   1320.00     0.0000                           0.0000     0.0000                0.0000     0.0000           
    2    0.020   1321.08     0.0011                0.0005     0.0002     0.0014                0.3200     0.0011     0.4868
    3    0.040   1322.16     0.0032                0.0007     0.0004     0.0034                0.6400     0.0028     0.0710
    4    0.060   1323.19     0.0061     0.0006     0.0009     0.0006     0.0064    11.8297     0.9600     0.0054     0.0140
    5    0.080   1324.24     0.0055     0.0007     0.0002     0.0008     0.0057    11.0557     1.2800     0.0044    -0.0992
    6    0.100   1325.28     0.0063     0.0008    -0.0002     0.0010     0.0062    10.0436     1.6000     0.0046    -0.3328
    7    0.120   1326.36     0.0077     0.0010     0.0001     0.0012     0.0077    10.8038     1.9200     0.0058    -0.2221
    8    0.140   1327.43     0.0069     0.0010    -0.0001     0.0014     0.0068    11.9535     2.2400     0.0046    -0.3550
    9    0.160   1328.45     0.0112     0.0014     0.0000     0.0016     0.0112    14.5138     2.5600     0.0087    -0.1764
   10    0.180   1330.68     0.0113     0.0011     0.0002     0.0018     0.0114     9.5184     2.8800     0.0085    -0.2032
   11    0.200   1334.07     0.0105     0.0014     0.0005     0.0020     0.0107    11.6999     3.2000     0.0075    -0.2186
   12    0.220   1337.46     0.0098     0.0012     0.0008     0.0022     0.0100    10.3265     3.5200     0.0065    -0.2341
   13    0.240   1339.25     0.0074     0.0010     0.0017     0.0024     0.0081    13.0692     3.8400     0.0042    -0.1754
   14    0.260   1340.29     0.0082     0.0010     0.0017     0.0026     0.0088    12.3077     4.1600     0.0046    -0.3075
   15    0.280   1341.35     0.0090     0.0011     0.0017     0.0028     0.0096    11.6205     4.4800     0.0051    -0.2471
   16    0.300   1342.34     0.0102     0.0011     0.0031     0.0030     0.0113    10.8205     4.8000     0.0065    -0.0581
   17    0.320   1343.40     0.0091     0.0011     0.0032     0.0032     0.0104    11.5241     5.1200     0.0053    -0.0023
   18    0.340   1344.45     0.0099     0.0012     0.0028     0.0034     0.0113    11.9352     5.4400     0.0058    -0.0295
   19    0.360   1351.11     0.0117     0.0012     0.0025     0.0036     0.0128     9.3139     5.7600     0.0070    -0.3210
   20    0.380   1363.87     0.0093     0.0011     0.0025     0.0038     0.0104     8.4957     6.0800     0.0043    -0.7303
   21    0.400   1376.64     0.0069     0.0016     0.0026     0.0040     0.0079    14.8010     6.4000     0.0015    -1.1396
   22    0.420   1378.98     0.0061     0.0013     0.0030     0.0042     0.0074    20.9607     6.7200     0.0006    -2.0557
   23    0.440   1380.08     0.0061     0.0013     0.0026     0.0044     0.0072    20.0365     7.0400     0.0001   -16.9783
   24    0.460   1381.11     0.0035     0.0013     0.0040     0.0046     0.0049    35.6695     7.3600    -0.0025    -0.3277
   25    0.480   1382.20     0.0054     0.0011     0.0055     0.0048     0.0075    25.1585     7.6800    -0.0001     0.0905
   26    0.500   1383.25     0.0062     0.0015     0.0061     0.0050     0.0089    19.6587     8.0000     0.0009    -0.0615
   27    0.520   1384.25     0.0050     0.0014     0.0077     0.0052     0.0080    44.0784     8.3200    -0.0003     0.0751
   28    0.540   1385.30     0.0074     0.0015     0.0068     0.0054     0.0103    22.6967     8.6400     0.0017     1.0771
   29    0.560   1386.36     0.0086     0.0009     0.0070     0.0056     0.0114    12.2462     8.9600     0.0024     0.5551
   30    0.580   1387.41     0.0071     0.0007     0.0079     0.0058     0.0104    11.5515     9.2800     0.0011     3.3811
   31    0.600   1388.44     0.0093     0.0012     0.0066     0.0060     0.0122    11.1982     9.6000     0.0026     0.2608
   32    0.620   1389.49     0.0085     0.0012     0.0079     0.0062     0.0113    17.8941     9.9200     0.0013     0.2598
   33    0.640   1390.54     0.0062     0.0016     0.0075     0.0064     0.0097    22.0018    10.2400    -0.0006    -2.2307
   34    0.660   1391.59     0.0097     0.0016     0.0090     0.0066     0.0133    17.8202    10.5600     0.0027     0.7586
   35    0.680   1392.67     0.0114     0.0015     0.0077     0.0068     0.0144    12.8656    10.8800     0.0035     0.0303
   36    0.700   1393.70     0.0117     0.0015     0.0071     0.0070     0.0149    12.8264    11.2000     0.0037     0.1687
   37    0.720   1394.75     0.0126     0.0015     0.0062     0.0072     0.0151    12.7859    11.5200     0.0036    -0.3520
   38    0.740   1395.80     0.0095     0.0014     0.0100     0.0074     0.0132    11.7750    11.8400     0.0013    -5.4551
   39    0.760   1396.83     0.0103     0.0016     0.0097     0.0076     0.0144    12.8898    12.1600     0.0023     1.5795
   40    0.780   1397.83     0.0122     0.0014     0.0097     0.0078     0.0161    11.4849    12.4800     0.0036     0.3913
   41    0.800   1398.87     0.0132     0.0014     0.0108     0.0080     0.0176    10.4977    12.8000     0.0048     0.5518
   42    0.820   1399.92     0.0108     0.0016     0.0113     0.0082     0.0155    15.9216    13.1200     0.0023     1.2899
   43    0.840   1400.99     0.0111     0.0019     0.0113     0.0084     0.0158    13.8620    13.4400     0.0023     1.1700
   44    0.860   1402.09     0.0125     0.0017     0.0119     0.0086     0.0175    12.4885    13.7600     0.0037     0.8781
   45    0.880   1403.09     0.0121     0.0016     0.0124     0.0088     0.0173    12.7005    14.0800     0.0032     1.1580
   46    0.900   1404.16     0.0126     0.0017     0.0132     0.0090     0.0182    13.9526    14.4000     0.0038     1.2741
   47    0.920   1405.18     0.0138     0.0018     0.0137     0.0092     0.0192    12.6925    14.7200     0.0045     0.8013
   48    0.940   1406.24     0.0113     0.0020     0.0138     0.0094     0.0171    14.1845    15.0400     0.0021     2.9058
   49    0.960   1407.27     0.0118     0.0019     0.0139     0.0096     0.0175    13.4791    15.3600     0.0021     1.8153
   50    0.980   1408.33     0.0126     0.0017     0.0148     0.0098     0.0188    12.7737    15.6800     0.0031     1.7168
   51    1.000   1409.38     0.0108     0.0017     0.0153     0.0100     0.0171    14.7538    16.0000     0.0011     9.7281
   52    1.020   1410.43     0.0143     0.0018     0.0161     0.0102     0.0209    11.9541    16.3200     0.0046     1.2390
   53    1.040   1411.49     0.0121     0.0021     0.0155     0.0104     0.0188    14.7481    16.6400     0.0021     2.6698
   54    1.060   1416.21     0.0136     0.0018     0.0143     0.0106     0.0198    15.3082    16.9600     0.0028     1.8792
   55    1.080   1420.96     0.0152     0.0017     0.0132     0.0108     0.0209    14.4757    17.2800     0.0036     1.0432
   56    1.100   1424.78     0.0148     0.0019     0.0127     0.0110     0.0203    12.5727    17.6000     0.0027     1.0775
   57    1.120   1425.85     0.0177     0.0015     0.0134     0.0112     0.0227     9.4538    17.9200     0.0048     0.1478
   58    1.140   1426.91     0.0171     0.0020     0.0178     0.0114     0.0241    11.1221    18.2400     0.0059     0.8844
   59    1.160   1427.95     0.0191     0.0019     0.0161     0.0116     0.0266    11.0918    18.5600     0.0080     0.7946
   60    1.180   1428.97     0.0253     0.0019     0.0145     0.0118     0.0314     7.7972    18.8800     0.0125     0.2182
   61    1.200   1430.03     0.0240     0.0021     0.0148     0.0120     0.0299     8.3064    19.2000     0.0107     0.1898
   62    1.220   1431.04     0.0265     0.0019     0.0136     0.0122     0.0329     7.1377    19.5200     0.0134     0.2233
   63    1.240   1432.09     0.0300     0.0020     0.0142     0.0124     0.0355     6.5268    19.8400     0.0157     0.0378
   64    1.260   1433.15     0.0359     0.0021     0.0126     0.0126     0.0414     6.3658    20.1600     0.0213     0.0327
   65    1.280   1434.18     0.0331     0.0021     0.0137     0.0128     0.0384     6.1620    20.4800     0.0179    -0.0043
   66    1.300   1435.21     0.0349     0.0022     0.0160     0.0130     0.0412     6.1453    20.8000     0.0204     0.1086
   67    1.320   1436.27     0.0329     0.0019     0.0153     0.0132     0.0395     6.1320    21.1200     0.0184     0.1478
   68    1.340   1437.38     0.0337     0.0022     0.0155     0.0134     0.0403     6.1629    21.4400     0.0189     0.1272
   69    1.360   1438.40     0.0365     0.0021     0.0153     0.0136     0.0425     5.7730    21.7600     0.0207     0.0241
   70    1.380   1439.44     0.0397     0.0027     0.0183     0.0138     0.0474     7.0174    22.0800     0.0253     0.1738
   71    1.400   1440.48     0.0436     0.0028     0.0186     0.0140     0.0515     6.7788    22.4000     0.0291     0.1647
   72    1.420   1441.51     0.0391     0.0028     0.0144     0.0142     0.0463     6.5269    22.7200     0.0236     0.1342
   73    1.440   1442.56     0.0427     0.0027     0.0090     0.0144     0.0469     6.1488    23.0400     0.0238    -0.1890
   74    1.460   1443.63     0.0384     0.0027     0.0117     0.0146     0.0426     6.8812    23.3600     0.0192    -0.2432
   75    1.480   1444.69     0.0349     0.0025     0.0193     0.0148     0.0418     6.8573    23.6800     0.0181     0.0852
   76    1.500   1445.70     0.0365     0.0023     0.0236     0.0150     0.0458     6.2699    24.0000     0.0218     0.3313
   77    1.520   1446.76     0.0364     0.0022     0.0267     0.0152     0.0473     6.0046    24.3200     0.0230     0.4669
   78    1.540   1447.85     0.0365     0.0024     0.0268     0.0154     0.0478     6.5608    24.6400     0.0231     0.4922
   79    1.560   1448.86     0.0390     0.0025     0.0264     0.0156     0.0503     7.0906    24.9600     0.0253     0.4482
   80    1.580   1449.90     0.0397     0.0025     0.0239     0.0158     0.0503     6.2709    25.2800     0.0250     0.3786
   81    1.600   1450.97     0.0460     0.0023     0.0220     0.0160     0.0552     5.1723    25.6000     0.0296     0.1983
