

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-1037.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :27-Apr-2022
                         time          :16:05:18
 Project number                        :20024805                                                                                            
 Date of testing                       :24-Apr-2022                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-1037
 Penetrometer                          :F7.5CKE2HAW2/B/3342
 Serial no                             :1701-3342

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
    1    0.000   2125.22     0.0000                           0.0000     0.0000                0.0000     0.0000           
    2    0.020   2126.19     0.0161               -0.0006     0.0002     0.0163                0.3200     0.0160     0.0150
    3    0.040   2127.19     0.0136               -0.0008     0.0004     0.0131                0.6400     0.0124    -0.1390
    4    0.060   2128.22     0.0693     0.0019    -0.0003     0.0006     0.0690     3.8194     0.9600     0.0681    -0.0189
    5    0.080   2129.19     0.0546     0.0012    -0.0007     0.0008     0.0547     2.0529     1.2800     0.0534    -0.0106
    6    0.100   2130.22     0.0482     0.0005    -0.0003     0.0010     0.0480     0.9454     1.6000     0.0464    -0.0296
    7    0.120   2131.23     0.0740     0.0010    -0.0009     0.0012     0.0734     1.3521     1.9200     0.0715    -0.0378
    8    0.140   2132.18     0.0684     0.0012    -0.0001     0.0014     0.0683     1.9304     2.2400     0.0660    -0.0240
    9    0.160   2133.21     0.0610     0.0012     0.0002     0.0016     0.0604     2.0911     2.5600     0.0579    -0.0494
   10    0.180   2134.23     0.0352     0.0010     0.0020     0.0018     0.0354     2.8369     2.8800     0.0326    -0.0406
   11    0.200   2135.23     0.0252     0.0011     0.0049     0.0020     0.0272     4.1565     3.2000     0.0240     0.1181
   12    0.220   2136.23     0.0197     0.0012     0.0062     0.0022     0.0222     5.8211     3.5200     0.0187     0.2023
   13    0.240   2137.23     0.0180     0.0014     0.0066     0.0024     0.0202     7.8980     3.8400     0.0164     0.1813
   14    0.260   2138.26     0.0195     0.0012     0.0045     0.0026     0.0219     6.3450     4.1600     0.0178     0.1787
   15    0.280   2139.22     0.0238     0.0015     0.0057     0.0028     0.0258     7.3826     4.4800     0.0213     0.0994
   16    0.300   2140.23     0.0194     0.0011     0.0067     0.0030     0.0222     5.7458     4.8000     0.0174     0.2170
   17    0.320   2141.28     0.0248     0.0016     0.0060     0.0032     0.0271     6.3309     5.1200     0.0219     0.1029
   18    0.340   2142.24     0.0248     0.0014     0.0086     0.0034     0.0279     5.6311     5.4400     0.0225     0.1838
   19    0.360   2143.26     0.0233     0.0014     0.0101     0.0036     0.0273     5.8066     5.7600     0.0216     0.2816
   20    0.380   2144.28     0.0261     0.0017     0.0095     0.0038     0.0304     6.7887     6.0800     0.0243     0.2571
   21    0.400   2145.24     0.0283     0.0014     0.0104     0.0040     0.0327     5.2892     6.4000     0.0263     0.2504
   22    0.420   2146.27     0.0275     0.0016     0.0070     0.0042     0.0311     5.7543     6.7200     0.0244     0.1756
   23    0.440   2148.97     0.0141     0.0016     0.0112     0.0044     0.0201    10.9652     7.0400     0.0130     0.8132
   24    0.460   2150.54     0.0217     0.0017     0.0111     0.0046     0.0268     8.7998     7.3600     0.0194     0.4294
   25    0.480   2151.55     0.0227     0.0016     0.0104     0.0048     0.0271     6.5079     7.6800     0.0194     0.2989
   26    0.500   2152.53     0.0254     0.0017     0.0108     0.0050     0.0299     6.5115     8.0000     0.0219     0.2593
   27    0.520   2153.50     0.0269     0.0015     0.0112     0.0052     0.0315     5.2274     8.3200     0.0232     0.2531
   28    0.540   2154.57     0.0256     0.0017     0.0121     0.0054     0.0304     6.3585     8.6400     0.0218     0.2871
   29    0.560   2155.59     0.0264     0.0018     0.0121     0.0056     0.0315     7.2512     8.9600     0.0225     0.2888
   30    0.580   2156.59     0.0275     0.0017     0.0130     0.0058     0.0329     6.3870     9.2800     0.0236     0.3033
   31    0.600   2157.54     0.0260     0.0018     0.0132     0.0060     0.0315     6.9519     9.6000     0.0219     0.3274
   32    0.620   2158.54     0.0282     0.0020     0.0131     0.0062     0.0337     7.1677     9.9200     0.0238     0.2931
   33    0.640   2159.61     0.0296     0.0021     0.0136     0.0064     0.0351     6.9404    10.2400     0.0249     0.2778
   34    0.660   2160.61     0.0299     0.0018     0.0130     0.0066     0.0354     6.0405    10.5600     0.0249     0.2590
   35    0.680   2161.63     0.0283     0.0019     0.0123     0.0068     0.0335     6.5636    10.8800     0.0226     0.2480
   36    0.700   2162.61     0.0288     0.0018     0.0122     0.0070     0.0339     6.1193    11.2000     0.0227     0.2289
   37    0.720   2163.59     0.0256     0.0019     0.0134     0.0072     0.0309     7.0305    11.5200     0.0194     0.2821
   38    0.740   2164.57     0.0272     0.0018     0.0158     0.0074     0.0337     7.0188    11.8400     0.0218     0.3675
   39    0.760   2165.63     0.0300     0.0016     0.0149     0.0076     0.0365     5.6812    12.1600     0.0243     0.3196
   40    0.780   2166.63     0.0314     0.0017     0.0149     0.0078     0.0377     5.6793    12.4800     0.0252     0.2913
   41    0.800   2167.66     0.0266     0.0016     0.0149     0.0080     0.0326     5.9785    12.8000     0.0198     0.3257
   42    0.820   2168.66     0.0311     0.0018     0.0161     0.0082     0.0376     5.8173    13.1200     0.0245     0.2978
   43    0.840   2169.67     0.0282     0.0017     0.0182     0.0084     0.0355     5.9377    13.4400     0.0221     0.4091
   44    0.860   2170.61     0.0279     0.0020     0.0196     0.0086     0.0360     7.1485    13.7600     0.0222     0.4744
   45    0.880   2171.61     0.0282     0.0018     0.0202     0.0088     0.0370     6.4100    14.0800     0.0229     0.5284
   46    0.900   2172.67     0.0296     0.0015     0.0194     0.0090     0.0380     5.2737    14.4000     0.0236     0.4602
   47    0.920   2173.67     0.0291     0.0017     0.0235     0.0092     0.0385     5.7965    14.7200     0.0238     0.5513
   48    0.940   2174.62     0.0339     0.0017     0.0218     0.0094     0.0439     5.5589    15.0400     0.0289     0.4964
   49    0.960   2175.62     0.0378     0.0017     0.0223     0.0096     0.0463     5.0803    15.3600     0.0309     0.3459
   50    0.980   2176.60     0.0384     0.0016     0.0214     0.0098     0.0489     4.6017    15.6800     0.0332     0.4607
   51    1.000   2177.64     0.0429     0.0019     0.0186     0.0100     0.0500     4.7055    16.0000     0.0340     0.2040
   52    1.020   2178.62     0.0476     0.0022     0.0211     0.0102     0.0561     4.9664    16.3200     0.0398     0.2529
   53    1.040   2185.99     0.0490     0.0028     0.0191     0.0104     0.0575     5.8355    16.6400     0.0409     0.2430
   54    1.060   2200.92     0.0515     0.0029     0.0158     0.0106     0.0586     5.9670    16.9600     0.0416     0.1555
   55    1.080   2215.84     0.0539     0.0022     0.0125     0.0108     0.0596     4.6855    17.2800     0.0424     0.0679
   56    1.100   2222.35     0.0497     0.0025     0.0177     0.0110     0.0563     5.0482    17.6000     0.0387     0.1214
   57    1.120   2223.35     0.0490     0.0024     0.0291     0.0112     0.0603     4.8404    17.9200     0.0424     0.3711
   58    1.140   2224.34     0.0485     0.0019     0.0297     0.0114     0.0606     3.9476    18.2400     0.0424     0.4141
   59    1.160   2225.34     0.0470     0.0013     0.0344     0.0116     0.0611     2.8144    18.5600     0.0426     0.5174
   60    1.180   2226.36     0.0520     0.0015     0.0366     0.0118     0.0670     2.9525    18.8800     0.0482     0.4980
   61    1.200   2227.41     0.0550     0.0017     0.0355     0.0120     0.0703     3.2072    19.2000     0.0511     0.4786
   62    1.220   2228.41     0.0567     0.0018     0.0339     0.0122     0.0714     3.2392    19.5200     0.0518     0.4363
   63    1.240   2229.43     0.0610     0.0016     0.0314     0.0124     0.0750     2.6908    19.8400     0.0551     0.3789
   64    1.260   2230.43     0.0603     0.0017     0.0239     0.0126     0.0713     2.7955    20.1600     0.0512     0.2652
   65    1.280   2231.41     0.0605     0.0017     0.0278     0.0128     0.0715     2.8854    20.4800     0.0510     0.2641
   66    1.300   2232.40     0.0608     0.0015     0.0310     0.0130     0.0736     2.4480    20.8000     0.0528     0.3312
   67    1.320   2233.43     0.0667     0.0015     0.0366     0.0132     0.0816     2.2632    21.1200     0.0605     0.3693
   68    1.340   2234.43     0.0686     0.0017     0.0364     0.0134     0.0840     2.6015    21.4400     0.0626     0.3752
   69    1.360   2235.42     0.0684     0.0017     0.0297     0.0136     0.0824     2.4445    21.7600     0.0607     0.3251
   70    1.380   2236.43     0.0663     0.0019     0.0290     0.0138     0.0788     2.8541    22.0800     0.0567     0.2801
   71    1.400   2237.43     0.0622     0.0017     0.0303     0.0140     0.0746     2.6672    22.4000     0.0522     0.2975
   72    1.420   2238.44     0.0623     0.0019     0.0273     0.0142     0.0732     3.0380    22.7200     0.0505     0.2333
   73    1.440   2239.44     0.0624     0.0019     0.0356     0.0144     0.0758     2.9489    23.0400     0.0527     0.3310
   74    1.460   2240.45     0.0638     0.0018     0.0386     0.0146     0.0796     2.8120    23.3600     0.0562     0.4066
   75    1.480   2241.44     0.0667     0.0018     0.0452     0.0148     0.0847     2.6146    23.6800     0.0610     0.4597
   76    1.500   2242.44     0.0714     0.0017     0.0464     0.0150     0.0910     2.3895    24.0000     0.0670     0.4750
   77    1.520   2243.45     0.0726     0.0018     0.0430     0.0152     0.0912     2.4163    24.3200     0.0668     0.4320
   78    1.540   2244.45     0.0714     0.0018     0.0445     0.0154     0.0903     2.4703    24.6400     0.0657     0.4518
   79    1.560   2245.45     0.0727     0.0018     0.0496     0.0156     0.0928     2.5121    24.9600     0.0678     0.4752
   80    1.580   2246.42     0.0715     0.0020     0.0502     0.0158     0.0925     2.8489    25.2800     0.0672     0.5094
   81    1.600   2247.43     0.0736     0.0023     0.0493     0.0160     0.0944     3.0763    25.6000     0.0688     0.4893
   82    1.620   2248.45     0.0746     0.0025     0.0497     0.0162     0.0955     3.3971    25.9200     0.0696     0.4852
   83    1.640   2249.45     0.0739     0.0027     0.0487     0.0164     0.0944     3.6371    26.2400     0.0681     0.4758
   84    1.660   2250.46     0.0779     0.0024     0.0482     0.0166     0.0981     3.0691    26.5600     0.0715     0.4415
   85    1.680   2251.48     0.0776     0.0027     0.0528     0.0168     0.0986     3.5537    26.8800     0.0717     0.4601
   86    1.700   2252.46     0.0795     0.0026     0.0532     0.0170     0.1022     3.3571    27.2000     0.0750     0.4961
   87    1.720   2253.46     0.0798     0.0024     0.0493     0.0172     0.1007     2.9569    27.5200     0.0731     0.4451
   88    1.740   2254.45     0.0774     0.0024     0.0482     0.0174     0.0980     3.1565    27.8400     0.0702     0.4511
   89    1.760   2255.49     0.0800     0.0026     0.0513     0.0176     0.1007     3.2216    28.1600     0.0725     0.4351
   90    1.780   2256.48     0.0785     0.0023     0.0531     0.0178     0.1011     2.9417    28.4800     0.0726     0.4972
   91    1.800   2257.46     0.0799     0.0024     0.0524     0.0180     0.1019     2.9489    28.8000     0.0731     0.4707
   92    1.820   2258.43     0.0830     0.0025     0.0519     0.0182     0.1048     3.0413    29.1200     0.0756     0.4457
   93    1.840   2259.49     0.0843     0.0023     0.0566     0.0184     0.1075     2.7506    29.4400     0.0780     0.4720
   94    1.860   2260.51     0.0865     0.0023     0.0586     0.0186     0.1109     2.6607    29.7600     0.0812     0.4872
   95    1.880   2261.46     0.0902     0.0024     0.0534     0.0188     0.1140     2.6941    30.0800     0.0839     0.4514
   96    1.900   2262.44     0.0908     0.0022     0.0515     0.0190     0.1128     2.4414    30.4000     0.0824     0.4074
   97    1.920   2263.47     0.0918     0.0024     0.0513     0.0192     0.1125     2.5796    30.7200     0.0818     0.3671
   98    1.940   2264.45     0.0960     0.0025     0.0570     0.0194     0.1193     2.5525    31.0400     0.0883     0.4107
   99    1.960   2265.40     0.0973     0.0027     0.0568     0.0196     0.1210     2.7762    31.3600     0.0896     0.4104
  100    1.980   2266.43     0.1017     0.0021     0.0538     0.0198     0.1247     2.0799    31.6800     0.0930     0.3749
  101    2.000   2267.47     0.1068     0.0027     0.0552     0.0200     0.1295     2.5560    32.0000     0.0975     0.3502
  102    2.020   2268.48     0.1136     0.0028     0.0583     0.0202     0.1381     2.4720    32.3200     0.1058     0.3614
  103    2.040   2269.44     0.1159     0.0033     0.0502     0.0204     0.1380     2.8665    32.6400     0.1054     0.3055
  104    2.060   2270.44     0.1182     0.0035     0.0519     0.0206     0.1404     2.9892    32.9600     0.1075     0.3013
  105    2.080   2271.41     0.1229     0.0035     0.0412     0.0208     0.1421     2.9200    33.2800     0.1088     0.2288
  106    2.100   2272.43     0.1176     0.0033     0.0343     0.0210     0.1325     2.8018    33.6000     0.0989     0.1472
  107    2.120   2273.45     0.1125     0.0035     0.0415     0.0212     0.1284     3.0916    33.9200     0.0945     0.1757
  108    2.140   2274.48     0.1023     0.0031     0.0470     0.0214     0.1214     3.0156    34.2400     0.0872     0.2785
