

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-1017.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :18-Mar-2022
                         time          :13:59:41
 Project number                        :20024805                                                                                            
 Date of testing                       :17-Mar-2022                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-1017
 Penetrometer                          :F7.5CKE2HAW2/B/3342
 Serial no                             :1701-3342

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
   57    1.120   1622.14     0.0181     0.0019     0.0156     0.0112     0.0248    10.4059    17.9200     0.0069     0.6802
   58    1.140   1623.17     0.0143     0.0019     0.0157     0.0114     0.0208    13.3149    18.2400     0.0026     1.5953
   59    1.160   1624.17     0.0172     0.0020     0.0167     0.0116     0.0240    12.1401    18.5600     0.0055     0.8687
   60    1.180   1625.19     0.0232     0.0021     0.0180     0.0118     0.0307    10.2934    18.8800     0.0118     0.5108
   61    1.200   1626.23     0.0229     0.0020     0.0198     0.0120     0.0310     8.6406    19.2000     0.0118     0.6131
   62    1.220   1627.21     0.0286     0.0020     0.0209     0.0122     0.0372     7.7201    19.5200     0.0176     0.4662
   63    1.240   1628.21     0.0270     0.0021     0.0195     0.0124     0.0356     7.5265    19.8400     0.0157     0.5117
   64    1.260   1629.26     0.0250     0.0021     0.0196     0.0126     0.0330     7.2283    20.1600     0.0128     0.5012
   65    1.280   1630.31     0.0298     0.0023     0.0213     0.0128     0.0386     7.2897    20.4800     0.0181     0.4507
   66    1.300   1631.33     0.0310     0.0025     0.0229     0.0130     0.0407     7.3512    20.8000     0.0199     0.5035
   67    1.320   1632.35     0.0334     0.0025     0.0243     0.0132     0.0435     7.6887    21.1200     0.0224     0.4858
   68    1.340   1633.37     0.0354     0.0026     0.0188     0.0134     0.0438     7.1577    21.4400     0.0224     0.2955
   69    1.360   1636.24     0.0339     0.0024     0.0192     0.0136     0.0419     7.1318    21.7600     0.0201     0.2743
   70    1.380   1648.05     0.0351     0.0021     0.0193     0.0138     0.0431     6.2648    22.0800     0.0211     0.2598
   71    1.400   1659.87     0.0362     0.0023     0.0194     0.0140     0.0444     6.9709    22.4000     0.0220     0.2452
   72    1.420   1670.86     0.0374     0.0020     0.0208     0.0142     0.0457     5.7864    22.7200     0.0230     0.2400
   73    1.440   1671.86     0.0368     0.0022     0.0194     0.0144     0.0454     5.8269    23.0400     0.0224     0.2785
   74    1.460   1672.86     0.0427     0.0023     0.0231     0.0146     0.0519     5.4902    23.3600     0.0285     0.2565
   75    1.480   1673.87     0.0448     0.0021     0.0252     0.0148     0.0553     4.8121    23.6800     0.0316     0.3265
   76    1.500   1674.89     0.0452     0.0022     0.0241     0.0150     0.0553     4.6588    24.0000     0.0313     0.2931
   77    1.520   1675.92     0.0467     0.0024     0.0248     0.0152     0.0570     5.3090    24.3200     0.0326     0.2869
   78    1.540   1676.95     0.0418     0.0025     0.0242     0.0154     0.0520     5.6055    24.6400     0.0274     0.3310
   79    1.560   1677.96     0.0414     0.0022     0.0249     0.0156     0.0517     5.3586    24.9600     0.0267     0.3258
   80    1.580   1678.98     0.0389     0.0023     0.0239     0.0158     0.0491     5.9171    25.2800     0.0238     0.3557
   81    1.600   1680.00     0.0392     0.0021     0.0252     0.0160     0.0496     5.2146    25.6000     0.0240     0.3705
   82    1.620   1681.02     0.0385     0.0020     0.0277     0.0162     0.0500     5.2496    25.9200     0.0240     0.4574
   83    1.640   1682.06     0.0402     0.0026     0.0302     0.0164     0.0526     6.4401    26.2400     0.0264     0.4973
   84    1.660   1683.09     0.0500     0.0023     0.0317     0.0166     0.0631     5.1453    26.5600     0.0365     0.3985
   85    1.680   1684.08     0.0499     0.0022     0.0312     0.0168     0.0629     4.4692    26.8800     0.0360     0.3892
   86    1.700   1685.10     0.0563     0.0022     0.0302     0.0170     0.0696     3.9863    27.2000     0.0424     0.3480
   87    1.720   1686.12     0.0525     0.0023     0.0275     0.0172     0.0642     4.3179    27.5200     0.0366     0.2861
   88    1.740   1687.13     0.0532     0.0023     0.0335     0.0174     0.0665     4.1839    27.8400     0.0387     0.3721
   89    1.760   1688.16     0.0558     0.0025     0.0345     0.0176     0.0702     4.8124    28.1600     0.0421     0.4005
   90    1.780   1689.16     0.0543     0.0024     0.0369     0.0178     0.0694     4.2112    28.4800     0.0410     0.4458
   91    1.800   1690.23     0.0596     0.0023     0.0371     0.0180     0.0757     3.8340    28.8000     0.0469     0.4352
   92    1.820   1691.26     0.0624     0.0026     0.0353     0.0182     0.0771     4.2478    29.1200     0.0480     0.3494
   93    1.840   1692.26     0.0667     0.0028     0.0370     0.0184     0.0819     4.3385    29.4400     0.0525     0.3380
   94    1.860   1693.28     0.0613     0.0029     0.0354     0.0186     0.0763     4.6964    29.7600     0.0465     0.3703
   95    1.880   1694.31     0.0662     0.0028     0.0322     0.0188     0.0799     4.4021    30.0800     0.0498     0.2798
   96    1.900   1695.27     0.0662     0.0030     0.0315     0.0190     0.0795     4.6085    30.4000     0.0491     0.2576
   97    1.920   1696.33     0.0697     0.0034     0.0339     0.0192     0.0837     4.9738    30.7200     0.0530     0.2684
   98    1.940   1697.33     0.0709     0.0030     0.0382     0.0194     0.0861     4.2702    31.0400     0.0551     0.3053
   99    1.960   1698.40     0.0713     0.0035     0.0370     0.0196     0.0867     4.8973    31.3600     0.0554     0.3107
  100    1.980   1699.38     0.0709     0.0030     0.0369     0.0198     0.0863     4.3370    31.6800     0.0546     0.3110
  101    2.000   1700.40     0.0688     0.0030     0.0364     0.0200     0.0841     4.4453    32.0000     0.0521     0.3140
  102    2.020   1701.41     0.0630     0.0030     0.0391     0.0202     0.0791     4.7014    32.3200     0.0467     0.3883
  103    2.040   1702.42     0.0651     0.0031     0.0404     0.0204     0.0817     4.9953    32.6400     0.0490     0.3870
  104    2.060   1703.45     0.0670     0.0028     0.0416     0.0206     0.0841     4.2657    32.9600     0.0512     0.3959
  105    2.080   1704.47     0.0761     0.0032     0.0426     0.0208     0.0940     4.5587    33.2800     0.0607     0.3581
  106    2.100   1705.46     0.0787     0.0031     0.0430     0.0210     0.0970     3.9570    33.6000     0.0634     0.3553
  107    2.120   1706.47     0.0796     0.0032     0.0447     0.0212     0.0979     4.0098    33.9200     0.0640     0.3496
  108    2.140   1707.55     0.0753     0.0032     0.0477     0.0214     0.0950     4.1229    34.2400     0.0608     0.4206
  109    2.160   1708.55     0.0703     0.0030     0.0479     0.0216     0.0908     4.3096    34.5600     0.0562     0.4831
  110    2.180   1709.58     0.0709     0.0030     0.0458     0.0218     0.0904     4.2169    34.8800     0.0555     0.4415
  111    2.200   1710.60     0.0744     0.0028     0.0438     0.0220     0.0928     4.1369    35.2000     0.0576     0.3813
  112    2.220   1711.61     0.0864     0.0029     0.0480     0.0222     0.1063     3.5542    35.5200     0.0707     0.3540
  113    2.240   1712.62     0.0986     0.0029     0.0468     0.0224     0.1183     3.0953    35.8400     0.0825     0.2991
  114    2.260   1713.65     0.1081     0.0029     0.0464     0.0226     0.1277     2.7757    36.1600     0.0915     0.2630
  115    2.280   1714.70     0.1129     0.0026     0.0470     0.0228     0.1325     2.2828    36.4800     0.0960     0.2474
  116    2.300   1715.71     0.1162     0.0034     0.0489     0.0230     0.1363     3.0280    36.8000     0.0995     0.2502
  117    2.320   1716.73     0.1085     0.0033     0.0544     0.0232     0.1307     2.8827    37.1200     0.0935     0.3152
  118    2.340   1717.78     0.1133     0.0030     0.0568     0.0234     0.1369     2.6828    37.4400     0.0995     0.3300
  119    2.360   1718.81     0.1158     0.0035     0.0613     0.0236     0.1412     3.0572    37.7600     0.1034     0.3566
  120    2.380   1719.81     0.1141     0.0031     0.0643     0.0238     0.1406     2.6878    38.0800     0.1026     0.3829
  121    2.400   1720.83     0.1128     0.0033     0.0651     0.0240     0.1403     2.8934    38.4000     0.1019     0.4077
  122    2.420   1721.82     0.1152     0.0035     0.0679     0.0242     0.1429     3.0738    38.7200     0.1042     0.4004
  123    2.440   1722.87     0.1161     0.0033     0.0691     0.0244     0.1449     2.8677    39.0400     0.1059     0.4168
  124    2.460   1723.89     0.1138     0.0033     0.0702     0.0246     0.1430     2.8388    39.3600     0.1036     0.4332
  125    2.480   1724.92     0.1165     0.0036     0.0713     0.0248     0.1465     3.1313    39.6800     0.1068     0.4359
  126    2.500   1725.94     0.1227     0.0037     0.0715     0.0250     0.1528     3.0658    40.0000     0.1128     0.4151
  127    2.520   1726.90     0.1271     0.0037     0.0725     0.0252     0.1578     2.9378    40.3200     0.1175     0.4074
  128    2.540   1727.93     0.1293     0.0033     0.0709     0.0254     0.1594     2.5745    40.6400     0.1188     0.3898
  129    2.560   1728.94     0.1307     0.0035     0.0713     0.0256     0.1604     2.7095    40.9600     0.1194     0.3778
  130    2.580   1729.99     0.1324     0.0035     0.0746     0.0258     0.1631     2.6010    41.2800     0.1218     0.3888
  131    2.600   1731.02     0.1386     0.0034     0.0772     0.0260     0.1709     2.4473    41.6000     0.1293     0.3939
  132    2.620   1731.99     0.1453     0.0037     0.0740     0.0262     0.1772     2.6364    41.9200     0.1353     0.3683
  133    2.640   1733.04     0.1530     0.0035     0.0677     0.0264     0.1823     2.3291    42.2400     0.1401     0.3096
  134    2.660   1734.07     0.1550     0.0034     0.0625     0.0266     0.1818     2.2172    42.5600     0.1392     0.2670
  135    2.680   1735.07     0.1605     0.0042     0.0604     0.0268     0.1862     2.6476    42.8800     0.1434     0.2399
  136    2.700   1736.12     0.1572     0.0043     0.0639     0.0270     0.1836     2.7017    43.2000     0.1404     0.2559
  137    2.720   1737.11     0.1536     0.0043     0.0639     0.0272     0.1802     2.7409    43.5200     0.1366     0.2648
  138    2.740   1738.14     0.1540     0.0041     0.0669     0.0274     0.1817     2.7347    43.8400     0.1378     0.2793
  139    2.760   1739.16     0.1569     0.0041     0.0698     0.0276     0.1856     2.6239    44.1600     0.1414     0.2881
  140    2.780   1740.20     0.1525     0.0038     0.0730     0.0278     0.1831     2.4744    44.4800     0.1386     0.3244
  141    2.800   1741.20     0.1470     0.0039     0.0733     0.0280     0.1775     2.6186    44.8000     0.1327     0.3363
  142    2.820   1742.27     0.1459     0.0038     0.0673     0.0282     0.1747     2.6425    45.1200     0.1296     0.3124
  143    2.840   1743.30     0.1464     0.0037     0.0681     0.0284     0.1753     2.4728    45.4400     0.1299     0.3119
  144    2.860   1744.30     0.1447     0.0039     0.0706     0.0286     0.1739     2.6770    45.7600     0.1281     0.3187
  145    2.880   1745.34     0.1467     0.0038     0.0730     0.0288     0.1768     2.6409    46.0800     0.1307     0.3266
  146    2.900   1746.36     0.1487     0.0038     0.0722     0.0290     0.1791     2.5690    46.4000     0.1327     0.3276
  147    2.920   1747.38     0.1533     0.0033     0.0740     0.0292     0.1845     2.1945    46.7200     0.1378     0.3277
  148    2.940   1748.40     0.1598     0.0030     0.0737     0.0294     0.1910     1.8641    47.0400     0.1440     0.3126
  149    2.960   1749.40     0.1601     0.0034     0.0711     0.0296     0.1907     2.1454    47.3600     0.1434     0.3013
  150    2.980   1750.44     0.1617     0.0034     0.0703     0.0298     0.1907     2.1153    47.6800     0.1430     0.2744
  151    3.000   1751.43     0.1627     0.0038     0.0746     0.0300     0.1936     2.3287    48.0000     0.1456     0.3000
  152    3.020   1752.46     0.1637     0.0035     0.0717     0.0302     0.1942     2.1241    48.3200     0.1459     0.2904
  153    3.040   1753.48     0.1673     0.0035     0.0692     0.0304     0.1971     2.1040    48.6400     0.1484     0.2736
  154    3.060   1754.51     0.1656     0.0036     0.0634     0.0306     0.1923     2.1166    48.9600     0.1433     0.2303
  155    3.080   1755.51     0.1591     0.0034     0.0624     0.0308     0.1852     2.1111    49.2800     0.1359     0.2308
  156    3.100   1756.54     0.1486     0.0036     0.0642     0.0310     0.1755     2.3175    49.6000     0.1259     0.2640
  157    3.120   1757.57     0.1465     0.0035     0.0611     0.0312     0.1725     2.3686    49.9200     0.1226     0.2503
  158    3.140   1758.59     0.1436     0.0034     0.0620     0.0314     0.1693     2.3478    50.2400     0.1191     0.2499
  159    3.160   1759.63     0.1373     0.0032     0.0660     0.0316     0.1649     2.2387    50.5600     0.1144     0.2989
  160    3.180   1760.66     0.1390     0.0033     0.0682     0.0318     0.1674     2.4037    50.8800     0.1166     0.3087
  161    3.200   1761.64     0.1496     0.0032     0.0676     0.0320     0.1781     2.2225    51.2000     0.1269     0.2829
  162    3.220   1762.67     0.1565     0.0046     0.0695     0.0322     0.1852     3.0451    51.5200     0.1337     0.2700
  163    3.240   1763.69     0.1565     0.0047     0.0720     0.0324     0.1867     2.9898    51.8400     0.1349     0.2938
  164    3.260   1764.69     0.1611     0.0048     0.0738     0.0326     0.1916     2.9726    52.1600     0.1394     0.2868
  165    3.280   1773.42     0.1551     0.0046     0.0809     0.0328     0.1886     2.8632    52.4800     0.1361     0.3510
  166    3.300   1795.88     0.1351     0.0048     0.0840     0.0330     0.1699     2.9695    52.8000     0.1171     0.4353
  167    3.320   1807.75     0.1620     0.0046     0.0784     0.0332     0.1946     3.6445    53.1200     0.1414     0.3141
  168    3.340   1808.79     0.1587     0.0044     0.0817     0.0334     0.1924     2.7554    53.4400     0.1389     0.3368
  169    3.360   1809.77     0.1520     0.0045     0.0847     0.0336     0.1872     2.9514    53.7600     0.1334     0.3755
  170    3.380   1810.80     0.1519     0.0040     0.0887     0.0338     0.1887     2.6687    54.0800     0.1346     0.3994
  171    3.400   1811.81     0.1490     0.0043     0.0913     0.0340     0.1872     2.8244    54.4000     0.1328     0.4288
  172    3.420   1812.81     0.1499     0.0035     0.0917     0.0342     0.1884     2.3450    54.7200     0.1336     0.4285
  173    3.440   1813.85     0.1482     0.0034     0.0890     0.0344     0.1867     2.3093    55.0400     0.1316     0.4338
  174    3.460   1814.88     0.1489     0.0029     0.0841     0.0346     0.1850     1.9720    55.3600     0.1296     0.3953
  175    3.480   1815.87     0.1495     0.0025     0.0858     0.0348     0.1856     1.7104    55.6800     0.1299     0.3938
  176    3.500   1816.89     0.1430     0.0026     0.0870     0.0350     0.1794     1.7710    56.0000     0.1234     0.4201
  177    3.520   1817.92     0.1406     0.0025     0.0871     0.0352     0.1774     1.7777    56.3200     0.1211     0.4329
  178    3.540   1818.95     0.1398     0.0026     0.0825     0.0354     0.1753     1.8406    56.6400     0.1187     0.4134
  179    3.560   1819.97     0.1401     0.0026     0.0753     0.0356     0.1727     1.8698    56.9600     0.1157     0.3628
  180    3.580   1820.95     0.1504     0.0029     0.0735     0.0358     0.1810     2.0350    57.2800     0.1237     0.2987
  181    3.600   1821.98     0.1549     0.0036     0.0672     0.0360     0.1846     2.3338    57.6000     0.1270     0.2741
  182    3.620   1823.03     0.1624     0.0037     0.0579     0.0362     0.1875     2.3611    57.9200     0.1296     0.1824
  183    3.640   1824.03     0.1732     0.0040     0.0538     0.0364     0.1964     2.3677    58.2400     0.1381     0.1358
  184    3.660   1825.07     0.1721     0.0039     0.0474     0.0366     0.1927     2.2504    58.5600     0.1342     0.0937
  185    3.680   1826.09     0.1718     0.0044     0.0466     0.0368     0.1916     2.5472    58.8800     0.1327     0.0776
  186    3.700   1827.12     0.1685     0.0043     0.0454     0.0370     0.1878     2.5763    59.2000     0.1286     0.0683
  187    3.720   1828.12     0.1676     0.0041     0.0443     0.0372     0.1860     2.4811    59.5200     0.1265     0.0520
  188    3.740   1829.15     0.1587     0.0042     0.0458     0.0374     0.1779     2.6139    59.8400     0.1181     0.0713
  189    3.760   1830.15     0.1534     0.0036     0.0418     0.0376     0.1716     2.3205    60.1600     0.1114     0.0504
  190    3.780   1831.19     0.1509     0.0039     0.0455     0.0378     0.1688     2.5518    60.4800     0.1083     0.0441
  191    3.800   1832.22     0.1526     0.0042     0.0503     0.0380     0.1730     2.8251    60.8000     0.1122     0.0948
  192    3.820   1833.24     0.1505     0.0038     0.0550     0.0382     0.1731     2.5598    61.1200     0.1120     0.1398
  193    3.840   1834.24     0.1539     0.0036     0.0538     0.0384     0.1766     2.2896    61.4400     0.1152     0.1362
  194    3.860   1835.24     0.1630     0.0039     0.0576     0.0386     0.1864     2.5061    61.7600     0.1246     0.1369
