

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-2018.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :21-Apr-2022
                         time          :15:40:03
 Project number                        :20024805                                                                                            
 Date of testing                       :14-Apr-2022                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-2018
 Penetrometer                          :F7.5CKE2HAW2/B/3342
 Serial no                             :1701-3342

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
   60    1.180   2771.30     0.0481     0.0025     0.0105     0.0118     0.0523     5.4178    18.8800     0.0335    -0.0481
   61    1.200   2772.26     0.0544     0.0026     0.0036     0.0120     0.0569     5.0764    19.2000     0.0377    -0.1548
   62    1.220   2773.20     0.0550     0.0030     0.0034     0.0122     0.0563     5.2249    19.5200     0.0368    -0.2488
   63    1.240   2774.12     0.0621     0.0029     0.0095     0.0124     0.0650     4.8182    19.8400     0.0452    -0.1222
   64    1.260   2775.10     0.0652     0.0030     0.0055     0.0126     0.0678     4.8443    20.1600     0.0476    -0.1344
   65    1.280   2776.05     0.0678     0.0027     0.0070     0.0128     0.0706     3.8638    20.4800     0.0501    -0.1257
   66    1.300   2777.01     0.0632     0.0026     0.0043     0.0130     0.0655     4.0390    20.8000     0.0447    -0.1671
   67    1.320   2777.96     0.0584     0.0029     0.0041     0.0132     0.0597     4.7717    21.1200     0.0386    -0.2641
   68    1.340   2778.94     0.0565     0.0027     0.0104     0.0134     0.0603     4.9159    21.4400     0.0389    -0.1125
   69    1.360   2779.89     0.0590     0.0026     0.0138     0.0136     0.0640     4.3176    21.7600     0.0423    -0.0370
   70    1.380   2780.84     0.0586     0.0027     0.0191     0.0138     0.0663     4.6348    22.0800     0.0442     0.0982
   71    1.400   2781.79     0.0582     0.0026     0.0141     0.0140     0.0642     4.4940    22.4000     0.0418     0.0081
   72    1.420   2782.77     0.0531     0.0028     0.0197     0.0142     0.0607     5.0027    22.7200     0.0380     0.1017
   73    1.440   2783.72     0.0565     0.0027     0.0218     0.0144     0.0655     5.1897    23.0400     0.0425     0.1661
   74    1.460   2784.66     0.0616     0.0026     0.0248     0.0146     0.0717     4.2698    23.3600     0.0484     0.1963
   75    1.480   2785.62     0.0650     0.0037     0.0242     0.0148     0.0760     5.6151    23.6800     0.0523     0.2140
   76    1.500   2786.54     0.0743     0.0042     0.0201     0.0150     0.0835     6.0043    24.0000     0.0595     0.1165
   77    1.520   2787.54     0.0912     0.0045     0.0164     0.0152     0.0975     5.5123    24.3200     0.0732    -0.0020
   78    1.540   2788.45     0.0961     0.0049     0.0104     0.0154     0.1024     5.2833    24.6400     0.0778    -0.0021
   79    1.560   2789.40     0.0989     0.0052     0.0045     0.0156     0.1010     5.1734    24.9600     0.0760    -0.1417
   80    1.580   2790.39     0.0967     0.0054     0.0085     0.0158     0.0991     5.4982    25.2800     0.0738    -0.1352
   81    1.600   2791.33     0.0926     0.0057     0.0187     0.0160     0.0994     6.1347    25.6000     0.0738     0.0001
   82    1.620   2793.02     0.0900     0.0057     0.0200     0.0162     0.0984     6.2468    25.9200     0.0725     0.0520
   83    1.640   2798.32     0.0827     0.0057     0.0202     0.0164     0.0912     6.2547    26.2400     0.0649     0.0583
   84    1.660   2803.62     0.0754     0.0051     0.0204     0.0166     0.0839     5.5500    26.5600     0.0574     0.0646
   85    1.680   2805.81     0.0739     0.0052     0.0197     0.0168     0.0825     6.8944    26.8800     0.0556     0.0635
   86    1.700   2806.79     0.0723     0.0053     0.0208     0.0170     0.0809     7.3881    27.2000     0.0537     0.0645
   87    1.720   2807.75     0.0647     0.0055     0.0218     0.0172     0.0737     8.2089    27.5200     0.0461     0.0909
   88    1.740   2808.70     0.0623     0.0048     0.0247     0.0174     0.0724     7.4455    27.8400     0.0445     0.1474
   89    1.760   2809.65     0.0618     0.0049     0.0254     0.0176     0.0730     7.6834    28.1600     0.0448     0.2007
   90    1.780   2810.61     0.0621     0.0045     0.0310     0.0178     0.0743     7.0004    28.4800     0.0459     0.2457
   91    1.800   2811.53     0.0645     0.0044     0.0356     0.0180     0.0789     7.0718    28.8000     0.0501     0.3260
   92    1.820   2812.54     0.0587     0.0038     0.0381     0.0182     0.0746     6.5136    29.1200     0.0455     0.4331
   93    1.840   2813.50     0.0613     0.0043     0.0378     0.0184     0.0772     7.4014    29.4400     0.0477     0.4076
   94    1.860   2814.45     0.0605     0.0042     0.0361     0.0186     0.0764     6.5447    29.7600     0.0466     0.4125
   95    1.880   2815.38     0.0627     0.0041     0.0280     0.0188     0.0752     6.4651    30.0800     0.0451     0.2388
   96    1.900   2816.27     0.0587     0.0042     0.0308     0.0190     0.0712     7.1316    30.4000     0.0408     0.2640
   97    1.920   2817.11     0.0643     0.0043     0.0356     0.0192     0.0785     6.7382    30.7200     0.0478     0.3066
   98    1.940   2817.86     0.0646     0.0045     0.0403     0.0194     0.0809     6.9333    31.0400     0.0498     0.3881
   99    1.960   2818.67     0.0688     0.0045     0.0419     0.0196     0.0865     6.7604    31.3600     0.0551     0.4091
  100    1.980   2819.67     0.0765     0.0046     0.0372     0.0198     0.0927     6.1215    31.6800     0.0611     0.3094
  101    2.000   2820.60     0.0769     0.0045     0.0293     0.0200     0.0903     5.9209    32.0000     0.0583     0.2050
  102    2.020   2821.56     0.0754     0.0053     0.0327     0.0202     0.0882     6.9543    32.3200     0.0558     0.1816
  103    2.040   2822.51     0.0760     0.0048     0.0391     0.0204     0.0918     6.4198    32.6400     0.0591     0.2886
  104    2.060   2823.45     0.0790     0.0049     0.0405     0.0206     0.0960     6.3202    32.9600     0.0630     0.3143
  105    2.080   2824.44     0.0817     0.0053     0.0381     0.0208     0.0982     6.7977    33.2800     0.0649     0.2848
  106    2.100   2825.39     0.0891     0.0059     0.0390     0.0210     0.1050     6.7905    33.6000     0.0714     0.2374
  107    2.120   2826.32     0.0913     0.0051     0.0434     0.0212     0.1090     5.5612    33.9200     0.0750     0.2784
  108    2.140   2827.28     0.0990     0.0052     0.0254     0.0214     0.1122     5.4586    34.2400     0.0779     0.1270
  109    2.160   2828.23     0.1023     0.0050     0.0210     0.0216     0.1117     4.9427    34.5600     0.0771     0.0078
  110    2.180   2829.18     0.1072     0.0052     0.0290     0.0218     0.1182     4.9315    34.8800     0.0833     0.0522
  111    2.200   2830.14     0.1037     0.0052     0.0376     0.0220     0.1187     5.1537    35.2000     0.0835     0.1643
  112    2.220   2831.07     0.0878     0.0051     0.0187     0.0222     0.0980     5.5851    35.5200     0.0625     0.0268
  113    2.240   2832.02     0.0787     0.0051     0.0182     0.0224     0.0859     6.1971    35.8400     0.0501    -0.1011
  114    2.260   2832.98     0.0799     0.0056     0.0192     0.0226     0.0879     7.2735    36.1600     0.0517    -0.0707
  115    2.280   2833.94     0.0879     0.0055     0.0252     0.0228     0.0971     6.4289    36.4800     0.0606    -0.0152
  116    2.300   2837.47     0.0938     0.0053     0.0335     0.0230     0.1069     5.8257    36.8000     0.0701     0.1168
  117    2.320   2848.10     0.0921     0.0049     0.0399     0.0232     0.1080     5.2366    37.1200     0.0709     0.2032
  118    2.340   2858.72     0.0905     0.0046     0.0459     0.0234     0.1090     4.9551    37.4400     0.0716     0.2895
  119    2.360   2862.43     0.0907     0.0045     0.0523     0.0236     0.1120     5.5362    37.7600     0.0742     0.3637
  120    2.380   2878.44     0.0958     0.0045     0.0548     0.0238     0.1184     7.0817    38.0800     0.0804     0.3750
  121    2.400   2889.53     0.0973     0.0044     0.0563     0.0240     0.1211     4.4217    38.4000     0.0827     0.3947
  122    2.420   2890.47     0.1054     0.0041     0.0531     0.0242     0.1280     4.0628    38.7200     0.0892     0.3320
  123    2.440   2891.45     0.1133     0.0041     0.0515     0.0244     0.1353     3.6785    39.0400     0.0962     0.2888
  124    2.460   2892.40     0.1069     0.0040     0.0553     0.0246     0.1293     3.6435    39.3600     0.0899     0.3180
  125    2.480   2893.33     0.0999     0.0039     0.0605     0.0248     0.1245     3.8054    39.6800     0.0848     0.3981
  126    2.500   2894.30     0.0947     0.0032     0.0669     0.0250     0.1219     3.2941    40.0000     0.0819     0.4852
  127    2.520   2895.24     0.0951     0.0033     0.0676     0.0252     0.1241     3.5418    40.3200     0.0838     0.5242
  128    2.540   2896.16     0.1034     0.0031     0.0685     0.0254     0.1324     3.0568    40.6400     0.0918     0.4764
  129    2.560   2897.14     0.1140     0.0031     0.0691     0.0256     0.1430     2.8563    40.9600     0.1021     0.4261
  130    2.580   2898.10     0.1173     0.0032     0.0696     0.0258     0.1465     2.8568    41.2800     0.1052     0.4163
  131    2.600   2899.05     0.1175     0.0035     0.0661     0.0260     0.1460     2.9755    41.6000     0.1044     0.4016
  132    2.620   2899.97     0.1208     0.0041     0.0590     0.0262     0.1465     3.3512    41.9200     0.1046     0.3344
  133    2.640   2900.91     0.1197     0.0044     0.0595     0.0264     0.1443     3.6387    42.2400     0.1021     0.3169
  134    2.660   2901.85     0.1200     0.0045     0.0534     0.0266     0.1436     3.7812    42.5600     0.1011     0.2943
  135    2.680   2902.78     0.1169     0.0044     0.0465     0.0268     0.1370     3.7076    42.8800     0.0942     0.2236
  136    2.700   2903.72     0.1063     0.0049     0.0481     0.0270     0.1260     4.3276    43.2000     0.0828     0.2414
  137    2.720   2904.67     0.0968     0.0050     0.0556     0.0272     0.1186     4.5204    43.5200     0.0751     0.3284
  138    2.740   2905.62     0.1081     0.0051     0.0641     0.0274     0.1339     4.7132    43.8400     0.0900     0.3777
  139    2.760   2906.57     0.1124     0.0066     0.0704     0.0276     0.1412     6.0136    44.1600     0.0970     0.4221
  140    2.780   2907.50     0.1244     0.0056     0.0706     0.0278     0.1547     4.5874    44.4800     0.1102     0.4030
  141    2.800   2908.47     0.1257     0.0035     0.0706     0.0280     0.1549     2.7791    44.8000     0.1101     0.3786
  142    2.820   2923.67     0.1495     0.0022     0.0715     0.0282     0.1794     1.7346    45.1200     0.1343     0.3382
  143    2.840   2941.30     0.1789     0.0037     0.0724     0.0284     0.2092     2.9041    45.4400     0.1638     0.2794
  144    2.860   2952.88     0.2378     0.0053     0.0823     0.0286     0.2704     2.4449    45.7600     0.2246     0.2225
  145    2.880   2953.48     0.4019     0.0062     0.0664     0.0288     0.4332     1.6967    46.0800     0.3871     0.1273
  146    2.900   2954.13     0.6426     0.0083     0.0235     0.0290     0.6586     1.3623    46.4000     0.6122     0.0153
  147    2.920   2954.79     1.0364     0.0124     0.0092     0.0292     1.0397     1.2358    46.7200     0.9930    -0.0219
  148    2.940   2955.41     1.1391     0.0166     0.0132     0.0294     1.1442     1.4515    47.0400     1.0972    -0.0157
  149    2.960   2956.04     0.9686     0.0194    -0.0738     0.0296     0.9514     1.9861    47.3600     0.9040    -0.0815
  150    2.980   2956.67     0.8033     0.0231    -0.1488     0.0298     0.7445     2.8337    47.6800     0.6968    -0.2453
  151    3.000   2957.30     0.6653     0.0221    -0.1650     0.0300     0.5973     2.7497    48.0000     0.5493    -0.3496
  152    3.020   2957.97     0.6490     0.0199    -0.1719     0.0302     0.5776     2.6373    48.3200     0.5293    -0.3779
  153    3.040   2958.61     0.6553     0.0176    -0.1712     0.0304     0.5830     2.5250    48.6400     0.5344    -0.3791
  154    3.060   2959.24     0.6232     0.0154    -0.1650     0.0306     0.5525     2.4127    48.9600     0.5036    -0.3950
  155    3.080   2959.89     0.5505     0.0144    -0.1684     0.0308     0.4811     2.3846    49.2800     0.4318    -0.4626
  156    3.100   2960.54     0.4474     0.0132    -0.1735     0.0310     0.3730     2.8164    49.6000     0.3234    -0.6488
  157    3.120   2970.70     0.3859     0.0115    -0.1381     0.0312     0.3228     2.6581    49.9200     0.2728    -0.6530
  158    3.140   2982.91     0.3285     0.0090    -0.1027     0.0314     0.2803     2.0828    50.2400     0.2300    -0.6164
  159    3.160   2995.12     0.2711     0.0074    -0.0672     0.0316     0.2378     1.7143    50.5600     0.1872    -0.5797
  160    3.180   3002.54     0.2290     0.0044    -0.0563     0.0318     0.2048     1.8118    50.8800     0.1540    -0.5805
  161    3.200   3003.49     0.2160     0.0035    -0.0523     0.0320     0.1934     1.5521    51.2000     0.1422    -0.6038
  162    3.220   3004.45     0.2211     0.0039    -0.0460     0.0322     0.2008     1.8027    51.5200     0.1492    -0.5420
  163    3.240   3005.40     0.2363     0.0041    -0.0422     0.0324     0.2182     1.7601    51.8400     0.1664    -0.4534
  164    3.260   3006.37     0.2290     0.0032    -0.0388     0.0326     0.2122     1.3677    52.1600     0.1601    -0.4536
  165    3.280   3007.29     0.2285     0.0029    -0.0340     0.0328     0.2134     1.3114    52.4800     0.1609    -0.4272
  166    3.300   3008.22     0.2763     0.0029    -0.0273     0.0330     0.2640     1.1427    52.8000     0.2112    -0.2963
  167    3.320   3009.24     0.3248     0.0030    -0.0206     0.0332     0.3152     0.9789    53.1200     0.2620    -0.2147
  168    3.340   3010.19     0.3777     0.0032    -0.0161     0.0334     0.3703     0.8848    53.4400     0.3169    -0.1615
  169    3.360   3011.16     0.3570     0.0036    -0.0122     0.0336     0.3516     0.9515    53.7600     0.2979    -0.1559
  170    3.380   3012.10     0.3638     0.0035    -0.0069     0.0338     0.3598     1.0038    54.0800     0.3057    -0.1419
  171    3.400   3013.04     0.3887     0.0034    -0.0036     0.0340     0.3869     0.9140    54.4000     0.3325    -0.1150
  172    3.420   3014.01     0.3674     0.0032     0.0023     0.0342     0.3672     0.8466    54.7200     0.3125    -0.1109
  173    3.440   3014.97     0.3446     0.0023     0.0103     0.0344     0.3479     0.6569    55.0400     0.2928    -0.0910
  174    3.460   3015.92     0.3086     0.0032     0.0159     0.0346     0.3147     0.9833    55.3600     0.2594    -0.0768
  175    3.480   3016.85     0.2758     0.0032     0.0197     0.0348     0.2831     1.1723    55.6800     0.2274    -0.0760
  176    3.500   3017.83     0.2979     0.0038     0.0269     0.0350     0.3085     1.3025    56.0000     0.2525    -0.0393
  177    3.520   3018.76     0.3324     0.0042     0.0348     0.0352     0.3458     1.2919    56.3200     0.2895    -0.0112
  178    3.540   3019.75     0.3360     0.0045     0.0401     0.0354     0.3519     1.3269    56.6400     0.2952     0.0085
  179    3.560   3020.70     0.3245     0.0037     0.0393     0.0356     0.3416     1.1066    56.9600     0.2846     0.0175
  180    3.580   3021.70     0.3183     0.0034     0.0397     0.0358     0.3345     1.0865    57.2800     0.2772     0.0101
  181    3.600   3022.61     0.3249     0.0033     0.0445     0.0360     0.3426     1.0262    57.6000     0.2850     0.0211
  182    3.620   3023.54     0.3278     0.0041     0.0512     0.0362     0.3485     1.2706    57.9200     0.2905     0.0449
  183    3.640   3024.53     0.3276     0.0043     0.0572     0.0364     0.3510     1.2974    58.2400     0.2927     0.0656
  184    3.660   3025.45     0.3276     0.0048     0.0628     0.0366     0.3530     1.4939    58.5600     0.2945     0.0811
  185    3.680   3026.40     0.3537     0.0051     0.0714     0.0368     0.3823     1.4979    58.8800     0.3234     0.0970
  186    3.700   3027.37     0.3691     0.0059     0.0765     0.0370     0.4008     1.6151    59.2000     0.3416     0.1129
  187    3.720   3028.28     0.3483     0.0068     0.0794     0.0372     0.3810     1.9006    59.5200     0.3215     0.1267
