

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-2025.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :10-Dec-2021
                         time          :15:00:24
 Project number                        :20024805
 Date of testing                       :09-Dec-2021
 Location                              :Hong Kong Offshore Wind Farm Project
 Test name                             :CPT-2025
 Penetrometer                          :F7.5CKE2HAW2/B/3284
 Serial no                             :1701-3284

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
   73    1.440   1609.09     0.8853     0.0146     0.0176     0.0144     0.8925     1.5869    23.0400     0.8694     0.0032
   74    1.460   1610.01     0.7228     0.0134     0.0164     0.0146     0.7297     1.7105    23.3600     0.7064     0.0028
   75    1.480   1610.94     0.5960     0.0115     0.0169     0.0148     0.6030     1.7922    23.6800     0.5793     0.0031
   76    1.500   1611.93     0.4107     0.0085     0.0163     0.0150     0.4177     1.7662    24.0000     0.3937     0.0043
   77    1.520   1612.87     0.2706     0.0076     0.0180     0.0152     0.2779     2.5287    24.3200     0.2536     0.0086
   78    1.540   1613.82     0.2691     0.0045     0.0204     0.0154     0.2774     1.8401    24.6400     0.2528     0.0175
   79    1.560   1614.77     0.4361     0.0069     0.0289     0.0156     0.4467     1.8317    24.9600     0.4218     0.0228
   80    1.580   1615.72     0.6530     0.0050     0.0300     0.0158     0.6658     0.8612    25.2800     0.6405     0.0227
   81    1.600   1616.67     0.7477     0.0056     0.0160     0.0160     0.7549     0.7649    25.6000     0.7293     0.0017
   82    1.620   1617.67     0.7327     0.0081     0.0120     0.0162     0.7380     1.0873    25.9200     0.7121    -0.0052
   83    1.640   1618.63     0.6540     0.0082     0.0124     0.0164     0.6589     1.1954    26.2400     0.6327    -0.0073
   84    1.660   1619.58     0.4885     0.0069     0.0159     0.0166     0.4959     1.2733    26.5600     0.4693     0.0022
   85    1.680   1620.53     0.3154     0.0065     0.0204     0.0168     0.3234     1.9482    26.8800     0.2965     0.0078
   86    1.700   1621.49     0.2712     0.0070     0.0258     0.0170     0.2815     2.3864    27.2000     0.2543     0.0294
   87    1.720   1622.44     0.2376     0.0081     0.0273     0.0172     0.2486     3.3767    27.5200     0.2210     0.0408
   88    1.740   1623.42     0.2701     0.0057     0.0345     0.0174     0.2832     2.2505    27.8400     0.2554     0.0543
   89    1.760   1624.39     0.3516     0.0043     0.0367     0.0176     0.3683     1.3758    28.1600     0.3401     0.0649
   90    1.780   1625.38     0.3644     0.0036     0.0145     0.0178     0.3715     0.9548    28.4800     0.3430    -0.0033
   91    1.800   1626.30     0.3362     0.0028     0.0173     0.0180     0.3432     0.8051    28.8000     0.3144    -0.0041
   92    1.820   1627.23     0.3180     0.0030     0.0365     0.0182     0.3298     0.9458    29.1200     0.3007     0.0319
   93    1.840   1628.18     0.4537     0.0040     0.0372     0.0184     0.4698     1.0367    29.4400     0.4404     0.0459
   94    1.860   1629.17     0.6267     0.0061     0.0332     0.0186     0.6415     1.0476    29.7600     0.6117     0.0271
   95    1.880   1630.13     0.6562     0.0079     0.0264     0.0188     0.6684     1.1930    30.0800     0.6383     0.0161
   96    1.900   1631.10     0.5676     0.0077     0.0203     0.0190     0.5771     1.2634    30.4000     0.5467     0.0068
   97    1.920   1632.05     0.4303     0.0070     0.0189     0.0192     0.4379     1.4720    30.7200     0.4072    -0.0024
   98    1.940   1632.98     0.3586     0.0072     0.0240     0.0194     0.3678     1.9058    31.0400     0.3367     0.0077
   99    1.960   1633.95     0.3162     0.0087     0.0311     0.0196     0.3283     2.6692    31.3600     0.2969     0.0308
  100    1.980   1634.90     0.3149     0.0099     0.0347     0.0198     0.3288     3.2522    31.6800     0.2972     0.0455
  101    2.000   1635.85     0.3422     0.0096     0.0419     0.0200     0.3592     2.8908    32.0000     0.3272     0.0628
  102    2.020   1636.80     0.3328     0.0088     0.0326     0.0202     0.3482     2.5818    32.3200     0.3158     0.0517
  103    2.040   1637.74     0.3048     0.0073     0.0323     0.0204     0.3175     2.3350    32.6400     0.2849     0.0350
  104    2.060   1638.70     0.2739     0.0051     0.0325     0.0206     0.2875     1.7954    32.9600     0.2546     0.0464
  105    2.080   1639.65     0.2232     0.0051     0.0403     0.0208     0.2389     2.1591    33.2800     0.2056     0.0808
  106    2.100   1640.59     0.1971     0.0062     0.0523     0.0210     0.2179     3.0161    33.6000     0.1843     0.1542
  107    2.120   1641.59     0.3350     0.0063     0.0638     0.0212     0.3607     2.6266    33.9200     0.3268     0.1229
  108    2.140   1642.54     0.9441     0.0051     0.0312     0.0214     0.9706     0.8361    34.2400     0.9364     0.0462
  109    2.160   1643.51     1.7472     0.0044    -0.0154     0.0216     1.7437     0.2986    34.5600     1.7091    -0.0173
  110    2.180   1644.48     2.3683     0.0041    -0.0288     0.0218     2.3577     0.1888    34.8800     2.3228    -0.0202
  111    2.200   1645.39     2.5300     0.0046    -0.0311     0.0220     2.5169     0.1823    35.2000     2.4817    -0.0214
  112    2.220   1646.35     2.4600     0.0042    -0.0287     0.0222     2.4474     0.1677    35.5200     2.4118    -0.0216
  113    2.240   1647.31     2.2573     0.0035    -0.0174     0.0224     2.2480     0.1516    35.8400     2.2122    -0.0201
  114    2.260   1648.26     2.0527     0.0031    -0.0046     0.0226     2.0487     0.1483    36.1600     2.0125    -0.0159
  115    2.280   1649.22     1.8812     0.0028     0.0042     0.0228     1.8816     0.1425    36.4800     1.8451    -0.0119
  116    2.300   1650.20     1.7400     0.0026     0.0134     0.0230     1.7444     0.1485    36.8000     1.7076    -0.0073
  117    2.320   1651.15     1.6393     0.0031     0.0199     0.0232     1.6468     0.1828    37.1200     1.6097    -0.0033
  118    2.340   1652.08     1.5669     0.0029     0.0272     0.0234     1.5770     0.1822    37.4400     1.5395     0.0004
  119    2.360   1653.05     1.5618     0.0032     0.0369     0.0236     1.5759     0.2078    37.7600     1.5382     0.0065
  120    2.380   1654.01     1.6544     0.0038     0.0448     0.0238     1.6723     0.2342    38.0800     1.6343     0.0115
  121    2.400   1654.96     1.8111     0.0044     0.0504     0.0240     1.8315     0.2552    38.4000     1.7931     0.0136
  122    2.420   1655.91     2.1418     0.0050     0.0519     0.0242     2.1639     0.2500    38.7200     2.1252     0.0135
  123    2.440   1656.90     2.6043     0.0058     0.0364     0.0244     2.6219     0.2391    39.0400     2.5829     0.0069
  124    2.460   1657.87     2.9602     0.0062     0.0265     0.0246     2.9724     0.2160    39.3600     2.9330     0.0015
  125    2.480   1658.82     3.0788     0.0079     0.0226     0.0248     3.0890     0.2578    39.6800     3.0493    -0.0002
  126    2.500   1659.77     3.0492     0.0102     0.0179     0.0250     3.0573     0.3308    40.0000     3.0173    -0.0019
  127    2.520   1660.72     2.8796     0.0125     0.0207     0.0252     2.8878     0.4429    40.3200     2.8475    -0.0019
  128    2.540   1661.67     2.6138     0.0152     0.0258     0.0254     2.6238     0.6298    40.6400     2.5832    -0.0006
  129    2.560   1662.63     2.2816     0.0180     0.0326     0.0256     2.2944     0.8166    40.9600     2.2534     0.0022
  130    2.580   1663.58     1.9867     0.0199     0.0396     0.0258     2.0022     0.9948    41.2800     1.9609     0.0057
  131    2.600   1664.57     1.7653     0.0185     0.0476     0.0260     1.7842     1.0407    41.6000     1.7426     0.0110
  132    2.620   1665.52     1.6576     0.0152     0.0537     0.0262     1.6800     0.9018    41.9200     1.6381     0.0166
  133    2.640   1681.80     1.9069     0.0117     0.0502     0.0264     1.9285     0.7084    42.2400     1.8863     0.0142
  134    2.660   1699.73     2.1921     0.0115     0.0468     0.0266     2.2123     0.6963    42.5600     2.1697     0.0107
  135    2.680   1717.63     2.4781     0.0134     0.0434     0.0268     2.4968     0.6726    42.8800     2.4540     0.0072
  136    2.700   1718.61     3.0685     0.0156     0.0158     0.0270     3.0807     0.5376    43.2000     3.0375     0.0007
  137    2.720   1719.55     3.6267     0.0189     0.0021     0.0272     3.6287     0.5430    43.5200     3.5852    -0.0063
  138    2.740   1720.55     4.0152     0.0227     0.0083     0.0274     4.0174     0.5828    43.8400     3.9735    -0.0056
  139    2.760   1721.54     4.3459     0.0268     0.0152     0.0276     4.3515     0.6303    44.1600     4.3074    -0.0033
  140    2.780   1722.49     4.7900     0.0302     0.0214     0.0278     4.7978     0.6465    44.4800     4.7533    -0.0019
  141    2.800   1723.44     5.0484     0.0310     0.0249     0.0280     5.0585     0.6195    44.8000     5.0137    -0.0008
  142    2.820   1724.41     5.0530     0.0331     0.0274     0.0282     5.0643     0.6510    45.1200     5.0192    -0.0002
  143    2.840   1725.37     4.8828     0.0322     0.0286     0.0284     4.8946     0.6506    45.4400     4.8492    -0.0001
  144    2.860   1726.37     4.6447     0.0303     0.0313     0.0286     4.6575     0.6417    45.7600     4.6118     0.0004
  145    2.880   1727.32     4.4985     0.0282     0.0316     0.0288     4.5117     0.6207    46.0800     4.4656     0.0006
  146    2.900   1728.27     4.4121     0.0266     0.0360     0.0290     4.4265     0.6019    46.4000     4.3801     0.0012
  147    2.920   1729.26     4.5131     0.0261     0.0313     0.0292     4.5266     0.5834    46.7200     4.4799     0.0007
  148    2.940   1730.21     4.5742     0.0250     0.0150     0.0294     4.5827     0.5467    47.0400     4.5357    -0.0020
  149    2.960   1731.15     4.4872     0.0245     0.0108     0.0296     4.4923     0.5406    47.3600     4.4449    -0.0040
  150    2.980   1732.10     4.3702     0.0242     0.0200     0.0298     4.3781     0.5432    47.6800     4.3305    -0.0025
  151    3.000   1733.06     4.2765     0.0250     0.0269     0.0300     4.2865     0.5823    48.0000     4.2385    -0.0014
  152    3.020   1734.04     4.2600     0.0263     0.0293     0.0302     4.2727     0.6158    48.3200     4.2244     0.0000
  153    3.040   1734.99     4.1903     0.0261     0.0302     0.0304     4.2025     0.6179    48.6400     4.1538    -0.0004
  154    3.060   1735.94     4.0899     0.0268     0.0333     0.0306     4.1036     0.6498    48.9600     4.0546     0.0005
  155    3.080   1736.89     3.9501     0.0272     0.0341     0.0308     3.9642     0.6767    49.2800     3.9150     0.0008
  156    3.100   1737.83     3.8030     0.0269     0.0342     0.0310     3.8172     0.6962    49.6000     3.7676     0.0008
  157    3.120   1738.78     3.7122     0.0265     0.0375     0.0312     3.7273     0.7059    49.9200     3.6774     0.0013
  158    3.140   1739.73     3.6225     0.0260     0.0387     0.0314     3.6387     0.7103    50.2400     3.5885     0.0020
  159    3.160   1740.68     3.6382     0.0252     0.0337     0.0316     3.6533     0.6967    50.5600     3.6027     0.0012
  160    3.180   1741.59     3.7014     0.0252     0.0279     0.0318     3.7131     0.6855    50.8800     3.6622    -0.0011
  161    3.200   1742.54     3.6622     0.0244     0.0323     0.0320     3.6752     0.6604    51.2000     3.6240    -0.0003
  162    3.220   1743.49     3.4782     0.0240     0.0347     0.0322     3.4925     0.6706    51.5200     3.4410     0.0005
  163    3.240   1744.40     3.2484     0.0237     0.0340     0.0324     3.2630     0.7070    51.8400     3.2112     0.0008
  164    3.260   1745.35     2.9874     0.0231     0.0330     0.0326     3.0013     0.7465    52.1600     2.9491     0.0001
  165    3.280   1746.31     2.6666     0.0244     0.0369     0.0328     2.6814     0.8747    52.4800     2.6290     0.0010
  166    3.300   1747.25     2.2857     0.0253     0.0382     0.0330     2.3016     1.0415    52.8000     2.2488     0.0022
  167    3.320   1748.22     1.9127     0.0263     0.0415     0.0332     1.9295     1.2768    53.1200     1.8764     0.0037
  168    3.340   1749.14     1.5848     0.0274     0.0467     0.0334     1.6037     1.6119    53.4400     1.5502     0.0074
  169    3.360   1750.09     1.3282     0.0255     0.0547     0.0336     1.3497     1.8018    53.7600     1.2959     0.0136
