

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-1012.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :05-Jul-2022
                         time          :21:33:45
 Project number                        :20024805                                                                                            
 Date of testing                       :24-Jun-2022                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-1012
 Penetrometer                          :F7.5CKE2HAW2/B/3285
 Serial no                             :1701-3285

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
   40    0.780   1585.46     0.0407     0.0017    -0.0017     0.0078     0.0417     4.7428    12.4800     0.0292    -0.1892
   41    0.800   1586.41     0.0434     0.0017    -0.0024     0.0080     0.0401     3.9183    12.8000     0.0273    -0.5850
   42    0.820   1587.38     0.0372     0.0014     0.0059     0.0082     0.0398     3.4907    13.1200     0.0267    -0.0687
   43    0.840   1588.32     0.0443     0.0019     0.0076     0.0084     0.0473     4.2548    13.4400     0.0338    -0.0404
   44    0.860   1589.26     0.0446     0.0018     0.0073     0.0086     0.0479     3.9552    13.7600     0.0341    -0.0216
   45    0.880   1590.24     0.0421     0.0019     0.0044     0.0088     0.0443     4.2100    14.0800     0.0303    -0.1166
   46    0.900   1591.15     0.0379     0.0022     0.0019     0.0090     0.0390     5.8081    14.4000     0.0246    -0.2594
   47    0.920   1592.12     0.0350     0.0023     0.0023     0.0092     0.0359     6.3974    14.7200     0.0212    -0.3380
   48    0.940   1593.07     0.0330     0.0022     0.0040     0.0094     0.0343     6.2468    15.0400     0.0193    -0.3306
   49    0.960   1594.03     0.0300     0.0020     0.0078     0.0096     0.0326     7.0908    15.3600     0.0172    -0.1988
   50    0.980   1594.96     0.0294     0.0016     0.0099     0.0098     0.0332     5.4357    15.6800     0.0175    -0.0481
   51    1.000   1595.93     0.0315     0.0017     0.0122     0.0100     0.0363     5.1697    16.0000     0.0203     0.0753
   52    1.020   1596.87     0.0263     0.0019     0.0136     0.0102     0.0318     6.8567    16.3200     0.0154     0.1753
   53    1.040   1597.80     0.0283     0.0019     0.0148     0.0104     0.0344     7.0265    16.6400     0.0177     0.2304
   54    1.060   1598.77     0.0290     0.0020     0.0153     0.0106     0.0354     7.1657    16.9600     0.0184     0.2456
   55    1.080   1599.70     0.0314     0.0015     0.0166     0.0108     0.0382     4.8515    17.2800     0.0210     0.2565
   56    1.100   1600.65     0.0305     0.0017     0.0178     0.0110     0.0378     5.6439    17.6000     0.0202     0.3113
   57    1.120   1601.60     0.0313     0.0017     0.0190     0.0112     0.0391     5.4124    17.9200     0.0212     0.3500
   58    1.140   1602.55     0.0327     0.0019     0.0216     0.0114     0.0414     5.9094    18.2400     0.0231     0.4013
   59    1.160   1603.51     0.0342     0.0016     0.0234     0.0116     0.0437     4.9845    18.5600     0.0251     0.4413
   60    1.180   1604.44     0.0427     0.0019     0.0241     0.0118     0.0528     4.6913    18.8800     0.0339     0.3631
   61    1.200   1605.39     0.0419     0.0018     0.0234     0.0120     0.0516     4.2331    19.2000     0.0324     0.3418
   62    1.220   1606.37     0.0441     0.0017     0.0234     0.0122     0.0542     3.9854    19.5200     0.0347     0.3411
   63    1.240   1607.27     0.0407     0.0018     0.0212     0.0124     0.0498     4.1468    19.8400     0.0300     0.3083
   64    1.260   1608.27     0.0438     0.0017     0.0206     0.0126     0.0524     3.9137    20.1600     0.0322     0.2455
   65    1.280   1609.21     0.0452     0.0017     0.0213     0.0128     0.0541     3.8508    20.4800     0.0336     0.2522
   66    1.300   1610.19     0.0503     0.0020     0.0210     0.0130     0.0591     4.1994    20.8000     0.0383     0.2120
   67    1.320   1611.14     0.0528     0.0022     0.0203     0.0132     0.0615     4.2327    21.1200     0.0404     0.1832
   68    1.340   1612.08     0.0542     0.0026     0.0184     0.0134     0.0623     4.7331    21.4400     0.0409     0.1467
   69    1.360   1613.00     0.0551     0.0027     0.0128     0.0136     0.0610     5.1332    21.7600     0.0393     0.0153
   70    1.380   1613.99     0.0517     0.0025     0.0126     0.0138     0.0570     5.0297    22.0800     0.0349    -0.0366
   71    1.400   1614.93     0.0463     0.0023     0.0152     0.0140     0.0523     4.9262    22.4000     0.0299     0.0093
   72    1.420   1615.90     0.0436     0.0024     0.0173     0.0142     0.0505     5.1956    22.7200     0.0278     0.0820
   73    1.440   1616.82     0.0402     0.0021     0.0201     0.0144     0.0482     4.9841    23.0400     0.0252     0.1864
   74    1.460   1617.80     0.0401     0.0021     0.0228     0.0146     0.0494     4.9658    23.3600     0.0260     0.2903
   75    1.480   1634.53     0.0423     0.0018     0.0244     0.0148     0.0523     4.5270    23.6800     0.0286     0.3145
   76    1.500   1653.16     0.0454     0.0020     0.0259     0.0150     0.0561     5.0057    24.0000     0.0321     0.3221
   77    1.520   1665.75     0.0475     0.0020     0.0249     0.0152     0.0581     4.2866    24.3200     0.0337     0.2973
   78    1.540   1666.67     0.0476     0.0020     0.0246     0.0154     0.0580     4.3252    24.6400     0.0334     0.2802
   79    1.560   1667.61     0.0504     0.0020     0.0270     0.0156     0.0615     4.0725    24.9600     0.0365     0.2913
   80    1.580   1668.56     0.0587     0.0020     0.0321     0.0158     0.0714     3.6247    25.2800     0.0461     0.3146
   81    1.600   1669.55     0.0670     0.0023     0.0343     0.0160     0.0809     3.6200    25.6000     0.0553     0.3113
   82    1.620   1670.49     0.0696     0.0023     0.0342     0.0162     0.0841     3.2226    25.9200     0.0582     0.3137
   83    1.640   1671.45     0.0747     0.0024     0.0328     0.0164     0.0884     3.2430    26.2400     0.0622     0.2595
   84    1.660   1672.34     0.0737     0.0027     0.0350     0.0166     0.0880     3.7394    26.5600     0.0614     0.2847
   85    1.680   1673.29     0.0725     0.0024     0.0370     0.0168     0.0878     3.2944    26.8800     0.0609     0.3211
   86    1.700   1674.29     0.0661     0.0027     0.0375     0.0170     0.0818     3.9019    27.2000     0.0546     0.3731
   87    1.720   1675.22     0.0674     0.0028     0.0401     0.0172     0.0839     4.1810    27.5200     0.0564     0.3919
   88    1.740   1676.19     0.0715     0.0028     0.0411     0.0174     0.0885     3.9649    27.8400     0.0606     0.3788
   89    1.760   1677.13     0.0722     0.0028     0.0449     0.0176     0.0905     3.8836    28.1600     0.0624     0.4180
   90    1.780   1678.07     0.0773     0.0028     0.0452     0.0178     0.0963     3.7082    28.4800     0.0679     0.4065
   91    1.800   1679.05     0.0790     0.0030     0.0464     0.0180     0.0981     3.7546    28.8000     0.0693     0.3980
   92    1.820   1680.02     0.0786     0.0028     0.0481     0.0182     0.0985     3.5511    29.1200     0.0694     0.4217
   93    1.840   1680.96     0.0761     0.0029     0.0432     0.0184     0.0944     3.7846    29.4400     0.0649     0.3869
   94    1.860   1681.95     0.0777     0.0031     0.0437     0.0186     0.0958     4.0319    29.7600     0.0660     0.3718
   95    1.880   1682.85     0.0802     0.0031     0.0474     0.0188     0.0993     3.9693    30.0800     0.0692     0.3851
   96    1.900   1683.81     0.0838     0.0039     0.0519     0.0190     0.1051     4.7058    30.4000     0.0747     0.4261
   97    1.920   1684.77     0.0863     0.0032     0.0535     0.0192     0.1085     3.8494    30.7200     0.0778     0.4334
   98    1.940   1685.71     0.0920     0.0034     0.0530     0.0194     0.1145     3.8446    31.0400     0.0834     0.4090
   99    1.960   1686.66     0.0867     0.0032     0.0540     0.0196     0.1091     3.6744    31.3600     0.0778     0.4358
  100    1.980   1687.61     0.0858     0.0032     0.0540     0.0198     0.1087     3.7976    31.6800     0.0770     0.4528
  101    2.000   1688.57     0.0858     0.0033     0.0578     0.0200     0.1095     3.8115    32.0000     0.0775     0.4717
  102    2.020   1689.52     0.0938     0.0033     0.0613     0.0202     0.1188     3.6591    32.3200     0.0864     0.4547
  103    2.040   1690.41     0.0983     0.0037     0.0651     0.0204     0.1251     3.9083    32.6400     0.0925     0.4696
  104    2.060   1691.38     0.1048     0.0038     0.0652     0.0206     0.1328     3.6773    32.9600     0.0998     0.4606
  105    2.080   1692.35     0.1072     0.0036     0.0617     0.0208     0.1334     3.2033    33.2800     0.1001     0.4160
  106    2.100   1693.28     0.1116     0.0038     0.0570     0.0210     0.1365     3.4396    33.6000     0.1029     0.3709
  107    2.120   1694.25     0.1100     0.0038     0.0521     0.0212     0.1322     3.4396    33.9200     0.0983     0.3237
  108    2.140   1695.16     0.1057     0.0041     0.0538     0.0214     0.1280     3.8081    34.2400     0.0938     0.3382
  109    2.160   1696.13     0.1012     0.0042     0.0548     0.0216     0.1242     4.0047    34.5600     0.0897     0.3712
  110    2.180   1697.07     0.1025     0.0039     0.0563     0.0218     0.1254     3.8502    34.8800     0.0905     0.3623
  111    2.200   1698.05     0.1022     0.0036     0.0576     0.0220     0.1261     3.5527    35.2000     0.0909     0.3844
  112    2.220   1698.96     0.1086     0.0035     0.0558     0.0222     0.1319     3.3291    35.5200     0.0964     0.3461
  113    2.240   1699.90     0.1020     0.0031     0.0588     0.0224     0.1263     3.0341    35.8400     0.0905     0.3924
  114    2.260   1700.90     0.0981     0.0029     0.0582     0.0226     0.1228     2.9612    36.1600     0.0866     0.4171
  115    2.280   1701.82     0.0975     0.0031     0.0522     0.0228     0.1208     3.1897    36.4800     0.0843     0.3874
  116    2.300   1702.80     0.0858     0.0031     0.0438     0.0230     0.1058     3.5259    36.8000     0.0690     0.3563
  117    2.320   1703.74     0.0794     0.0033     0.0318     0.0232     0.0941     4.1076    37.1200     0.0569     0.2059
  118    2.340   1704.72     0.0731     0.0030     0.0267     0.0234     0.0850     4.0386    37.4400     0.0475     0.1024
  119    2.360   1705.66     0.0697     0.0031     0.0245     0.0236     0.0800     4.1712    37.7600     0.0423     0.0207
  120    2.380   1706.62     0.0549     0.0031     0.0326     0.0238     0.0669     5.1673    38.0800     0.0288     0.1693
  121    2.400   1707.52     0.0465     0.0032     0.0385     0.0240     0.0616     6.4734    38.4000     0.0232     0.5171
  122    2.420   1708.50     0.0548     0.0031     0.0444     0.0242     0.0723     6.3039    38.7200     0.0336     0.5209
  123    2.440   1709.42     0.0667     0.0031     0.0502     0.0244     0.0873     5.0027    39.0400     0.0482     0.5106
  124    2.460   1710.42     0.0719     0.0029     0.0506     0.0246     0.0929     3.9787    39.3600     0.0536     0.4755
  125    2.480   1711.35     0.0757     0.0031     0.0486     0.0248     0.0968     4.1190    39.6800     0.0571     0.4439
  126    2.500   1712.28     0.0751     0.0033     0.0504     0.0250     0.0956     4.4341    40.0000     0.0556     0.4310
  127    2.520   1713.22     0.0725     0.0035     0.0500     0.0252     0.0937     4.6975    40.3200     0.0534     0.4725
  128    2.540   1714.14     0.0727     0.0035     0.0495     0.0254     0.0936     4.8411    40.6400     0.0529     0.4599
  129    2.560   1715.09     0.0763     0.0035     0.0518     0.0256     0.0979     4.6654    40.9600     0.0570     0.4536
  130    2.580   1716.07     0.0780     0.0033     0.0513     0.0258     0.0997     4.2621    41.2800     0.0584     0.4429
  131    2.600   1717.02     0.0761     0.0034     0.0504     0.0260     0.0975     4.4508    41.6000     0.0559     0.4440
  132    2.620   1717.99     0.0776     0.0033     0.0514     0.0262     0.0991     4.3455    41.9200     0.0572     0.4390
  133    2.640   1718.89     0.0834     0.0037     0.0494     0.0264     0.1052     4.6871    42.2400     0.0629     0.4028
  134    2.660   1719.86     0.0844     0.0039     0.0466     0.0266     0.1037     4.5816    42.5600     0.0611     0.3178
  135    2.680   1720.78     0.0810     0.0031     0.0512     0.0268     0.1019     3.7003    42.8800     0.0590     0.3880
  136    2.700   1721.78     0.0782     0.0030     0.0545     0.0270     0.1008     3.8156    43.2000     0.0576     0.4647
  137    2.720   1722.71     0.0822     0.0029     0.0577     0.0272     0.1059     3.5930    43.5200     0.0624     0.4676
  138    2.740   1723.66     0.0815     0.0033     0.0608     0.0274     0.1065     4.1744    43.8400     0.0627     0.5156
  139    2.760   1724.60     0.0841     0.0035     0.0646     0.0276     0.1108     4.1450    44.1600     0.0666     0.5389
  140    2.780   1725.60     0.0920     0.0037     0.0660     0.0278     0.1197     4.1592    44.4800     0.0752     0.5091
  141    2.800   1726.56     0.0956     0.0040     0.0567     0.0280     0.1206     4.2150    44.8000     0.0758     0.4188
  142    2.820   1727.50     0.0970     0.0039     0.0566     0.0282     0.1203     3.9959    45.1200     0.0752     0.3633
  143    2.840   1728.46     0.0987     0.0039     0.0602     0.0284     0.1235     4.0563    45.4400     0.0781     0.3938
  144    2.860   1729.41     0.0993     0.0040     0.0613     0.0286     0.1247     4.0954    45.7600     0.0790     0.4054
  145    2.880   1730.34     0.0994     0.0039     0.0658     0.0288     0.1262     3.8686    46.0800     0.0801     0.4386
  146    2.900   1731.31     0.0983     0.0039     0.0692     0.0290     0.1270     3.8630    46.4000     0.0806     0.4886
  147    2.920   1732.28     0.1011     0.0037     0.0672     0.0292     0.1300     3.7743    46.7200     0.0833     0.4759
  148    2.940   1733.21     0.1063     0.0043     0.0619     0.0294     0.1330     4.1494    47.0400     0.0860     0.3979
  149    2.960   1734.18     0.1096     0.0041     0.0571     0.0296     0.1342     3.7751    47.3600     0.0869     0.3337
