

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-2027(S).003                         
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :05-Jan-2022
                         time          :14:09:44
 Project number                        :20024805                                                                                            
 Date of testing                       :18-Dec-2021                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-2027(S)
 Penetrometer                          :F7.5CKE2HAW2/B/2753
 Serial no                             :1701-2753

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
   58    1.140    543.72     0.1297     0.0026     0.0145     0.0114     0.1357     2.0525    18.2400     0.1174     0.0226
   59    1.160    544.64     0.1277     0.0026     0.0063     0.0116     0.1317     2.0018    18.5600     0.1131    -0.0202
   60    1.180    545.63     0.1120     0.0026     0.0066     0.0118     0.1142     2.1689    18.8800     0.0953    -0.0685
   61    1.200    546.58     0.1012     0.0026     0.0111     0.0120     0.1053     2.5128    19.2000     0.0861    -0.0268
   62    1.220    547.50     0.0999     0.0027     0.0147     0.0122     0.1055     2.6982    19.5200     0.0860     0.0140
   63    1.240    548.45     0.1049     0.0026     0.0181     0.0124     0.1120     2.6368    19.8400     0.0922     0.0500
   64    1.260    549.40     0.1196     0.0026     0.0214     0.0126     0.1282     2.3035    20.1600     0.1080     0.0721
   65    1.280    550.35     0.1393     0.0025     0.0193     0.0128     0.1487     1.8205    20.4800     0.1282     0.0736
   66    1.300    551.30     0.1369     0.0026     0.0149     0.0130     0.1428     1.8808    20.8000     0.1220     0.0086
   67    1.320    552.25     0.1339     0.0029     0.0191     0.0132     0.1414     2.1931    21.1200     0.1203     0.0382
   68    1.340    553.19     0.1400     0.0031     0.0210     0.0134     0.1485     2.2254    21.4400     0.1270     0.0534
   69    1.360    554.19     0.1396     0.0030     0.0243     0.0136     0.1495     2.1739    21.7600     0.1277     0.0765
   70    1.380    555.11     0.1397     0.0031     0.0260     0.0138     0.1504     2.1929    22.0800     0.1283     0.0916
   71    1.400    556.05     0.1344     0.0031     0.0280     0.0140     0.1458     2.2747    22.4000     0.1234     0.1063
   72    1.420    557.01     0.1305     0.0031     0.0298     0.0142     0.1431     2.3454    22.7200     0.1204     0.1321
   73    1.440    557.97     0.1315     0.0033     0.0339     0.0144     0.1451     2.4967    23.0400     0.1221     0.1483
   74    1.460    558.92     0.1357     0.0031     0.0370     0.0146     0.1508     2.3063    23.3600     0.1275     0.1681
   75    1.480    559.86     0.1343     0.0030     0.0393     0.0148     0.1505     2.2282    23.6800     0.1268     0.1882
   76    1.500    560.83     0.1295     0.0029     0.0407     0.0150     0.1464     2.1940    24.0000     0.1224     0.2055
   77    1.520    561.79     0.1245     0.0029     0.0430     0.0152     0.1422     2.2974    24.3200     0.1179     0.2273
   78    1.540    562.74     0.1290     0.0032     0.0467     0.0154     0.1482     2.5161    24.6400     0.1235     0.2444
   79    1.560    563.70     0.1508     0.0032     0.0491     0.0156     0.1712     2.3026    24.9600     0.1462     0.2251
   80    1.580    564.66     0.1721     0.0031     0.0511     0.0158     0.1934     1.8664    25.2800     0.1681     0.2071
   81    1.600    565.62     0.1775     0.0030     0.0471     0.0160     0.1983     1.7225    25.6000     0.1727     0.1936
   82    1.620    566.58     0.1809     0.0030     0.0472     0.0162     0.2006     1.6702    25.9200     0.1747     0.1759
   83    1.640    567.52     0.1706     0.0028     0.0432     0.0164     0.1893     1.5685    26.2400     0.1631     0.1726
   84    1.660    568.48     0.1466     0.0026     0.0421     0.0166     0.1641     1.6871    26.5600     0.1376     0.1830
   85    1.680    569.43     0.1329     0.0025     0.0362     0.0168     0.1485     1.8308    26.8800     0.1216     0.1677
   86    1.700    570.38     0.1374     0.0027     0.0381     0.0170     0.1529     2.0225    27.2000     0.1257     0.1575
   87    1.720    571.33     0.1476     0.0026     0.0430     0.0172     0.1649     1.7986    27.5200     0.1374     0.1752
   88    1.740    572.28     0.1596     0.0027     0.0471     0.0174     0.1788     1.7570    27.8400     0.1510     0.1884
   89    1.760    573.21     0.1684     0.0027     0.0496     0.0176     0.1889     1.6104    28.1600     0.1608     0.1943
   90    1.780    574.17     0.1668     0.0028     0.0512     0.0178     0.1881     1.6768    28.4800     0.1596     0.2059
   91    1.800    575.14     0.1595     0.0031     0.0540     0.0180     0.1818     1.9207    28.8000     0.1530     0.2295
   92    1.820    576.04     0.1596     0.0031     0.0516     0.0182     0.1818     1.9194    29.1200     0.1527     0.2266
   93    1.840    576.99     0.1478     0.0029     0.0515     0.0184     0.1696     1.8819    29.4400     0.1402     0.2393
   94    1.860    577.95     0.1364     0.0028     0.0508     0.0186     0.1579     1.9955    29.7600     0.1282     0.2554
   95    1.880    578.94     0.1355     0.0029     0.0514     0.0188     0.1566     2.1295    30.0800     0.1265     0.2485
   96    1.900    579.90     0.1393     0.0027     0.0555     0.0190     0.1620     2.0132    30.4000     0.1316     0.2669
   97    1.920    580.82     0.1513     0.0028     0.0587     0.0192     0.1755     1.8428    30.7200     0.1448     0.2657
   98    1.940    581.77     0.1742     0.0028     0.0606     0.0194     0.1994     1.6725    31.0400     0.1684     0.2414
   99    1.960    582.75     0.1706     0.0027     0.0623     0.0196     0.1965     1.5510    31.3600     0.1652     0.2550
  100    1.980    583.70     0.1579     0.0027     0.0640     0.0198     0.1846     1.7095    31.6800     0.1529     0.2863
  101    2.000    584.69     0.1531     0.0031     0.0662     0.0200     0.1806     2.0142    32.0000     0.1486     0.3056
  102    2.020    594.38     0.1542     0.0036     0.0605     0.0202     0.1804     2.3137    32.3200     0.1481     0.2849
  103    2.040    608.71     0.1550     0.0039     0.0549     0.0204     0.1789     2.5652    32.6400     0.1462     0.2485
  104    2.060    621.61     0.1543     0.0040     0.0526     0.0206     0.1761     2.6029    32.9600     0.1432     0.2194
  105    2.080    622.60     0.1406     0.0039     0.0535     0.0208     0.1630     2.6454    33.2800     0.1297     0.2501
  106    2.100    623.56     0.1393     0.0038     0.0533     0.0210     0.1617     2.7364    33.6000     0.1281     0.2537
  107    2.120    624.51     0.1411     0.0039     0.0529     0.0212     0.1638     2.7972    33.9200     0.1299     0.2538
  108    2.140    625.47     0.1520     0.0037     0.0543     0.0214     0.1743     2.4990    34.2400     0.1400     0.2260
  109    2.160    626.42     0.1651     0.0037     0.0579     0.0216     0.1889     2.3008    34.5600     0.1543     0.2266
  110    2.180    627.33     0.1641     0.0034     0.0617     0.0218     0.1894     2.0521    34.8800     0.1546     0.2499
  111    2.200    628.29     0.1656     0.0036     0.0657     0.0220     0.1926     2.1457    35.2000     0.1574     0.2685
  112    2.220    629.24     0.1698     0.0034     0.0695     0.0222     0.1985     2.0599    35.5200     0.1630     0.2822
  113    2.240    630.22     0.1896     0.0036     0.0716     0.0224     0.2195     1.9789    35.8400     0.1836     0.2651
  114    2.260    631.20     0.2109     0.0041     0.0706     0.0226     0.2409     2.0201    36.1600     0.2047     0.2391
  115    2.280    632.14     0.2453     0.0049     0.0555     0.0228     0.2713     2.1115    36.4800     0.2348     0.1668
  116    2.300    633.10     0.2579     0.0058     0.0400     0.0230     0.2761     2.2421    36.8000     0.2393     0.0852
  117    2.320    634.03     0.2498     0.0065     0.0229     0.0232     0.2644     2.5750    37.1200     0.2272     0.0506
  118    2.340    635.03     0.2252     0.0069     0.0168     0.0234     0.2317     2.9509    37.4400     0.1943    -0.0402
  119    2.360    635.98     0.2112     0.0076     0.0220     0.0236     0.2198     3.5379    37.7600     0.1821    -0.0176
  120    2.380    636.89     0.2043     0.0077     0.0263     0.0238     0.2147     3.6986    38.0800     0.1766     0.0059
  121    2.400    637.85     0.1912     0.0070     0.0296     0.0240     0.2032     3.6169    38.4000     0.1648     0.0278
  122    2.420    638.80     0.1835     0.0065     0.0321     0.0242     0.1967     3.4790    38.7200     0.1580     0.0453
  123    2.440    639.79     0.1704     0.0063     0.0337     0.0244     0.1843     3.6330    39.0400     0.1453     0.0600
  124    2.460    640.79     0.1589     0.0057     0.0363     0.0246     0.1737     3.5066    39.3600     0.1343     0.0794
  125    2.480    641.79     0.1506     0.0053     0.0387     0.0248     0.1666     3.4438    39.6800     0.1269     0.1040
  126    2.500    642.74     0.1502     0.0048     0.0403     0.0250     0.1669     3.2049    40.0000     0.1269     0.1161
  127    2.520    643.69     0.1468     0.0043     0.0425     0.0252     0.1643     2.9079    40.3200     0.1240     0.1329
  128    2.540    644.64     0.1406     0.0039     0.0439     0.0254     0.1589     2.7553    40.6400     0.1182     0.1537
  129    2.560    645.59     0.1349     0.0039     0.0467     0.0256     0.1540     2.8303    40.9600     0.1131     0.1761
  130    2.580    646.54     0.1322     0.0042     0.0495     0.0258     0.1524     3.1705    41.2800     0.1112     0.2023
  131    2.600    647.50     0.1314     0.0044     0.0523     0.0260     0.1529     3.3620    41.6000     0.1113     0.2264
  132    2.620    648.45     0.1407     0.0045     0.0552     0.0262     0.1635     3.3028    41.9200     0.1216     0.2302
  133    2.640    649.45     0.1552     0.0046     0.0577     0.0264     0.1792     3.0966    42.2400     0.1369     0.2237
  134    2.660    650.36     0.1658     0.0044     0.0590     0.0266     0.1904     2.7045    42.5600     0.1478     0.2167
