

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-1005.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :25-May-2022
                         time          :16:24:11
 Project number                        :20024805                                                                                            
 Date of testing                       :21-May-2022                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-1005
 Penetrometer                          :F7.5CKE2HAW2/B/3285
 Serial no                             :1701-3285

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
   74    1.460   1717.66     0.0332     0.0018     0.0229     0.0146     0.0425     5.6947    23.3600     0.0191     0.3989
   75    1.480   1718.64     0.0402     0.0019     0.0242     0.0148     0.0501     5.2285    23.6800     0.0265     0.3379
   76    1.500   1719.57     0.0452     0.0021     0.0261     0.0150     0.0559     4.9215    24.0000     0.0319     0.3331
   77    1.520   1720.56     0.0507     0.0023     0.0268     0.0152     0.0619     4.7671    24.3200     0.0375     0.3051
   78    1.540   1721.51     0.0510     0.0024     0.0199     0.0154     0.0605     4.8253    24.6400     0.0359     0.2033
   79    1.560   1722.53     0.0526     0.0023     0.0207     0.0156     0.0611     4.4300    24.9600     0.0361     0.1258
   80    1.580   1723.50     0.0518     0.0026     0.0247     0.0158     0.0618     5.0753    25.2800     0.0366     0.2225
   81    1.600   1724.48     0.0500     0.0025     0.0272     0.0160     0.0611     5.2909    25.6000     0.0355     0.2970
   82    1.620   1725.44     0.0514     0.0031     0.0249     0.0162     0.0626     6.0311    25.9200     0.0367     0.2835
   83    1.640   1726.39     0.0571     0.0030     0.0260     0.0164     0.0680     5.3279    26.2400     0.0418     0.2307
   84    1.660   1727.34     0.0646     0.0031     0.0288     0.0166     0.0763     5.1057    26.5600     0.0497     0.2260
   85    1.680   1728.32     0.0730     0.0033     0.0300     0.0168     0.0855     4.6374    26.8800     0.0586     0.2230
   86    1.700   1729.31     0.0765     0.0032     0.0263     0.0170     0.0882     4.3090    27.2000     0.0610     0.1805
   87    1.720   1730.29     0.0818     0.0034     0.0275     0.0172     0.0933     4.2663    27.5200     0.0658     0.1556
   88    1.740   1731.23     0.0877     0.0037     0.0250     0.0174     0.0988     4.3694    27.8400     0.0709     0.1251
   89    1.760   1732.18     0.0854     0.0037     0.0238     0.0176     0.0951     4.2623    28.1600     0.0670     0.0830
   90    1.780   1733.15     0.0784     0.0038     0.0265     0.0178     0.0892     4.7460    28.4800     0.0608     0.1327
   91    1.800   1734.12     0.0787     0.0035     0.0253     0.0180     0.0897     4.3989    28.8000     0.0609     0.1352
   92    1.820   1735.08     0.0788     0.0035     0.0271     0.0182     0.0896     4.4460    29.1200     0.0604     0.1205
   93    1.840   1736.06     0.0801     0.0036     0.0327     0.0184     0.0931     4.4295    29.4400     0.0637     0.1983
   94    1.860   1736.98     0.0811     0.0035     0.0376     0.0186     0.0961     4.3827    29.7600     0.0663     0.2567
   95    1.880   1737.94     0.0832     0.0036     0.0419     0.0188     0.1003     4.2977    30.0800     0.0703     0.3122
   96    1.900   1738.91     0.0834     0.0034     0.0442     0.0190     0.1015     4.0660    30.4000     0.0711     0.3402
   97    1.920   1739.90     0.0835     0.0034     0.0435     0.0192     0.1018     4.1022    30.7200     0.0711     0.3442
   98    1.940   1740.86     0.0826     0.0034     0.0458     0.0194     0.1014     4.0597    31.0400     0.0703     0.3594
   99    1.960   1741.87     0.0826     0.0032     0.0493     0.0196     0.1028     3.8984    31.3600     0.0714     0.3989
  100    1.980   1742.83     0.0852     0.0034     0.0472     0.0198     0.1056     4.0624    31.6800     0.0739     0.3896
  101    2.000   1743.77     0.0807     0.0036     0.0479     0.0200     0.1005     4.4295    32.0000     0.0685     0.3967
  102    2.020   1744.77     0.0777     0.0030     0.0478     0.0202     0.0981     3.7993    32.3200     0.0658     0.4322
  103    2.040   1745.72     0.0726     0.0033     0.0443     0.0204     0.0916     4.4405    32.6400     0.0590     0.4209
  104    2.060   1746.70     0.0662     0.0030     0.0417     0.0206     0.0834     4.3498    32.9600     0.0504     0.4054
  105    2.080   1747.68     0.0562     0.0032     0.0424     0.0208     0.0743     5.2579    33.2800     0.0410     0.5468
  106    2.100   1748.65     0.0510     0.0030     0.0438     0.0210     0.0692     5.7290    33.6000     0.0356     0.6305
  107    2.120   1749.63     0.0554     0.0027     0.0481     0.0212     0.0747     5.1215    33.9200     0.0408     0.6098
  108    2.140   1750.59     0.0592     0.0026     0.0533     0.0214     0.0810     4.4643    34.2400     0.0468     0.6506
  109    2.160   1751.55     0.0646     0.0027     0.0558     0.0216     0.0877     4.1956    34.5600     0.0532     0.6285
  110    2.180   1752.51     0.0673     0.0028     0.0578     0.0218     0.0914     4.2032    34.8800     0.0565     0.6321
  111    2.200   1753.45     0.0664     0.0029     0.0579     0.0220     0.0904     4.4437    35.2000     0.0552     0.6372
  112    2.220   1754.44     0.0713     0.0032     0.0587     0.0222     0.0957     4.6038    35.5200     0.0602     0.5989
  113    2.240   1755.43     0.0678     0.0031     0.0556     0.0224     0.0921     4.5203    35.8400     0.0563     0.6303
  114    2.260   1756.38     0.0686     0.0030     0.0468     0.0226     0.0900     4.3851    36.1600     0.0538     0.5252
  115    2.280   1757.34     0.0634     0.0031     0.0515     0.0228     0.0842     4.8258    36.4800     0.0478     0.5614
  116    2.300   1758.29     0.0599     0.0033     0.0561     0.0230     0.0829     5.4180    36.8000     0.0461     0.6862
  117    2.320   1759.23     0.0609     0.0034     0.0598     0.0232     0.0856     5.5216    37.1200     0.0485     0.7343
  118    2.340   1760.21     0.0627     0.0032     0.0596     0.0234     0.0882     5.3757    37.4400     0.0508     0.7374
  119    2.360   1761.21     0.0686     0.0031     0.0606     0.0236     0.0931     4.7147    37.7600     0.0554     0.6297
  120    2.380   1762.16     0.0782     0.0032     0.0658     0.0238     0.1054     4.1780    38.0800     0.0674     0.6103
  121    2.400   1763.12     0.0876     0.0029     0.0676     0.0240     0.1157     3.4084    38.4000     0.0773     0.5563
  122    2.420   1764.12     0.0882     0.0033     0.0703     0.0242     0.1172     3.7762    38.7200     0.0785     0.5730
  123    2.440   1765.07     0.0872     0.0030     0.0706     0.0244     0.1171     3.4570    39.0400     0.0780     0.5998
  124    2.460   1766.07     0.0859     0.0032     0.0686     0.0246     0.1147     3.6915    39.3600     0.0753     0.5838
  125    2.480   1767.02     0.0851     0.0029     0.0706     0.0248     0.1145     3.4787    39.6800     0.0749     0.6040
  126    2.500   1767.98     0.0825     0.0032     0.0706     0.0250     0.1123     3.8477    40.0000     0.0723     0.6361
  127    2.520   1768.95     0.0789     0.0035     0.0699     0.0252     0.1083     4.3221    40.3200     0.0679     0.6600
  128    2.540   1769.90     0.0837     0.0029     0.0665     0.0254     0.1123     3.5631    40.6400     0.0717     0.5959
  129    2.560   1770.90     0.0903     0.0034     0.0657     0.0256     0.1181     3.8195    40.9600     0.0771     0.5267
  130    2.580   1771.84     0.0963     0.0033     0.0653     0.0258     0.1240     3.4921    41.2800     0.0827     0.4849
  131    2.600   1772.84     0.0936     0.0037     0.0619     0.0260     0.1197     3.7885    41.6000     0.0781     0.4639
  132    2.620   1773.82     0.0859     0.0039     0.0604     0.0262     0.1117     4.3779    41.9200     0.0698     0.5048
  133    2.640   1774.73     0.0789     0.0039     0.0556     0.0264     0.1034     4.9705    42.2400     0.0611     0.5220
  134    2.660   1775.73     0.0883     0.0039     0.0496     0.0266     0.1100     4.4589    42.5600     0.0674     0.3692
  135    2.680   1776.68     0.1042     0.0039     0.0519     0.0268     0.1248     3.9701    42.8800     0.0819     0.2713
  136    2.700   1777.68     0.1144     0.0040     0.0583     0.0270     0.1384     3.5164    43.2000     0.0952     0.3176
  137    2.720   1778.63     0.1131     0.0041     0.0639     0.0272     0.1390     3.6493    43.5200     0.0955     0.3602
  138    2.740   1779.58     0.1068     0.0042     0.0674     0.0274     0.1346     3.9579    43.8400     0.0908     0.4290
  139    2.760   1780.56     0.1051     0.0046     0.0696     0.0276     0.1342     4.2012    44.1600     0.0900     0.4645
  140    2.780   1781.52     0.1034     0.0042     0.0687     0.0278     0.1323     4.0338    44.4800     0.0879     0.4690
  141    2.800   1782.49     0.1024     0.0038     0.0693     0.0280     0.1314     3.7347    44.8000     0.0866     0.4742
  142    2.820   1783.45     0.1020     0.0037     0.0683     0.0282     0.1308     3.6951    45.1200     0.0857     0.4736
  143    2.840   1784.41     0.1077     0.0037     0.0692     0.0284     0.1364     3.4424    45.4400     0.0909     0.4382
  144    2.860   1785.36     0.1105     0.0041     0.0747     0.0286     0.1412     3.7121    45.7600     0.0954     0.4650
  145    2.880   1786.35     0.1167     0.0041     0.0753     0.0288     0.1488     3.5888    46.0800     0.1028     0.4633
  146    2.900   1787.34     0.1170     0.0042     0.0721     0.0290     0.1479     3.5754    46.4000     0.1015     0.4405
  147    2.920   1788.29     0.1158     0.0044     0.0712     0.0292     0.1458     3.7648    46.7200     0.0991     0.4266
  148    2.940   1789.28     0.1247     0.0044     0.0620     0.0294     0.1537     3.5972    47.0400     0.1067     0.3724
  149    2.960   1790.25     0.1166     0.0041     0.0648     0.0296     0.1426     3.4038    47.3600     0.0952     0.3394
  150    2.980   1791.23     0.1149     0.0044     0.0694     0.0298     0.1436     3.8307    47.6800     0.0959     0.3997
  151    3.000   1792.19     0.1143     0.0043     0.0742     0.0300     0.1447     3.7607    48.0000     0.0967     0.4374
  152    3.020   1793.18     0.1114     0.0040     0.0773     0.0302     0.1437     3.5420    48.3200     0.0953     0.4893
  153    3.040   1794.13     0.1101     0.0040     0.0739     0.0304     0.1423     3.6034    48.6400     0.0937     0.4931
  154    3.060   1795.10     0.1116     0.0034     0.0721     0.0306     0.1419     3.0536    48.9600     0.0929     0.4462
  155    3.080   1796.10     0.1030     0.0028     0.0672     0.0308     0.1318     2.6628    49.2800     0.0825     0.4574
  156    3.100   1797.08     0.0988     0.0032     0.0652     0.0310     0.1265     3.2648    49.6000     0.0769     0.4569
  157    3.120   1798.06     0.0931     0.0033     0.0586     0.0312     0.1190     3.4978    49.9200     0.0691     0.4389
  158    3.140   1798.99     0.0869     0.0036     0.0495     0.0314     0.1088     4.0035    50.2400     0.0586     0.3530
  159    3.160   1799.99     0.0780     0.0035     0.0424     0.0316     0.0969     4.2536    50.5600     0.0463     0.2868
  160    3.180   1800.94     0.0730     0.0034     0.0392     0.0318     0.0898     4.5036    50.8800     0.0389     0.2102
  161    3.200   1801.94     0.0686     0.0033     0.0382     0.0320     0.0847     4.7534    51.2000     0.0335     0.1844
  162    3.220   1802.89     0.0751     0.0038     0.0425     0.0322     0.0923     5.1673    51.5200     0.0408     0.2177
  163    3.240   1803.90     0.0820     0.0040     0.0453     0.0324     0.0993     5.0877    51.8400     0.0475     0.1820
  164    3.260   1813.60     0.1003     0.0041     0.0454     0.0326     0.1193     4.6677    52.1600     0.0672     0.2071
  165    3.280   1828.10     0.1186     0.0045     0.0453     0.0328     0.1376     5.1170    52.4800     0.0851     0.1665
  166    3.300   1842.59     0.1368     0.0047     0.0453     0.0330     0.1559     5.2726    52.8000     0.1031     0.1259
  167    3.320   1848.29     0.1477     0.0049     0.0481     0.0332     0.1672     3.3689    53.1200     0.1141     0.1158
  168    3.340   1849.30     0.1469     0.0053     0.0440     0.0334     0.1662     3.6142    53.4400     0.1128     0.1113
  169    3.360   1850.25     0.1488     0.0053     0.0421     0.0336     0.1661     3.5438    53.7600     0.1123     0.0678
  170    3.380   1851.22     0.1569     0.0055     0.0474     0.0338     0.1759     3.4972    54.0800     0.1218     0.0945
  171    3.400   1852.20     0.1659     0.0054     0.0507     0.0340     0.1870     3.2967    54.4000     0.1326     0.1218
  172    3.420   1853.16     0.1683     0.0052     0.0510     0.0342     0.1899     3.1433    54.7200     0.1351     0.1268
  173    3.440   1854.13     0.1704     0.0055     0.0508     0.0344     0.1918     3.2035    55.0400     0.1368     0.1216
  174    3.460   1855.13     0.1691     0.0054     0.0487     0.0346     0.1899     3.1874    55.3600     0.1345     0.1114
  175    3.480   1856.06     0.1590     0.0051     0.0493     0.0348     0.1792     3.1222    55.6800     0.1235     0.1088
  176    3.500   1857.04     0.1487     0.0048     0.0535     0.0350     0.1707     3.1752    56.0000     0.1147     0.1502
