

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-1033.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :21-Apr-2022
                         time          :15:40:02
 Project number                        :20024805                                                                                            
 Date of testing                       :13-Apr-2022                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-1033
 Penetrometer                          :F7.5CKE2HAW2/B/3342
 Serial no                             :1701-3342

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
    1    0.000   1607.84     0.0000                           0.0000     0.0000                0.0000     0.0000           
    2    0.020   1608.76     0.0051                0.0004     0.0002     0.0053                0.3200     0.0049     0.0284
    3    0.040   1611.81     0.0057                0.0007     0.0004     0.0060                0.6400     0.0053     0.0402
    4    0.060   1615.09     0.0066     0.0004     0.0010     0.0006     0.0070     7.3177     0.9600     0.0061     0.0492
    5    0.080   1618.38     0.0076     0.0004     0.0013     0.0008     0.0081     6.8797     1.2800     0.0068     0.0581
    6    0.100   1619.75     0.0085     0.0005     0.0019     0.0010     0.0092     6.4416     1.6000     0.0076     0.0939
    7    0.120   1620.81     0.0076     0.0004     0.0020     0.0012     0.0085     5.5930     1.9200     0.0065     0.1103
    8    0.140   1621.86     0.0116     0.0008     0.0020     0.0014     0.0126     7.4085     2.2400     0.0103     0.0750
    9    0.160   1622.91     0.0111     0.0006     0.0016     0.0016     0.0118     5.7362     2.5600     0.0092     0.0091
   10    0.180   1625.17     0.0132     0.0009     0.0016     0.0018     0.0139     7.4248     2.8800     0.0110    -0.0183
   11    0.200   1628.16     0.0140     0.0008     0.0016     0.0020     0.0147     6.3325     3.2000     0.0115    -0.0313
   12    0.220   1630.63     0.0154     0.0009     0.0020     0.0022     0.0162     6.2034     3.5200     0.0127    -0.0276
   13    0.240   1631.74     0.0114     0.0013     0.0011     0.0024     0.0120    10.1665     3.8400     0.0082    -0.1373
   14    0.260   1632.82     0.0123     0.0010     0.0008     0.0026     0.0129     8.4787     4.1600     0.0087    -0.1515
   15    0.280   1633.91     0.0137     0.0013     0.0012     0.0028     0.0141     9.9911     4.4800     0.0096    -0.1927
   16    0.300   1634.96     0.0114     0.0015     0.0020     0.0030     0.0120    13.1218     4.8000     0.0072    -0.2432
   17    0.320   1636.02     0.0131     0.0015     0.0023     0.0032     0.0141    11.3774     5.1200     0.0090    -0.0819
   18    0.340   1637.12     0.0130     0.0015     0.0033     0.0034     0.0143    11.1722     5.4400     0.0088    -0.0448
   19    0.360   1638.14     0.0137     0.0014     0.0032     0.0036     0.0150    11.4575     5.7600     0.0092    -0.0526
   20    0.380   1639.17     0.0157     0.0014     0.0046     0.0038     0.0174     8.7381     6.0800     0.0113     0.0278
   21    0.400   1640.28     0.0137     0.0017     0.0043     0.0040     0.0155    12.4348     6.4000     0.0091     0.0436
   22    0.420   1641.34     0.0114     0.0017     0.0041     0.0042     0.0133    13.3803     6.7200     0.0066     0.0561
   23    0.440   1642.39     0.0140     0.0020     0.0046     0.0044     0.0158    14.4926     7.0400     0.0088    -0.0062
   24    0.460   1643.45     0.0145     0.0020     0.0031     0.0046     0.0164    13.8090     7.3600     0.0090    -0.0297
   25    0.480   1644.50     0.0129     0.0020     0.0036     0.0048     0.0144    15.7969     7.6800     0.0067    -0.1911
   26    0.500   1645.56     0.0135     0.0020     0.0036     0.0050     0.0152    15.2975     8.0000     0.0072    -0.1506
   27    0.520   1646.64     0.0135     0.0024     0.0043     0.0052     0.0151    29.1519     8.3200     0.0068    -0.5120
   28    0.540   1647.70     0.0122     0.0024     0.0055     0.0054     0.0144    24.0257     8.6400     0.0057    -0.0934
   29    0.560   1648.75     0.0108     0.0022     0.0064     0.0056     0.0134    19.8394     8.9600     0.0045     0.1259
   30    0.580   1649.80     0.0116     0.0025     0.0071     0.0058     0.0145    21.3742     9.2800     0.0052     0.2112
   31    0.600   1650.86     0.0096     0.0025     0.0075     0.0060     0.0128    24.6430     9.6000     0.0032     0.5045
   32    0.620   1651.91     0.0105     0.0023     0.0067     0.0062     0.0134    20.4572     9.9200     0.0035     0.1798
   33    0.640   1652.98     0.0090     0.0027     0.0066     0.0064     0.0117    28.9297    10.2400     0.0015     0.0314
   34    0.660   1654.07     0.0066     0.0024     0.0071     0.0066     0.0093    36.8882    10.5600    -0.0012    -0.0987
   35    0.680   1655.13     0.0054     0.0024     0.0081     0.0068     0.0087    39.7455    10.8800    -0.0021    -0.5604
   36    0.700   1656.18     0.0054     0.0023     0.0092     0.0070     0.0092    43.3106    11.2000    -0.0020    -1.1380
   37    0.720   1657.24     0.0050     0.0020     0.0100     0.0072     0.0090    34.2748    11.5200    -0.0025    -0.9238
   38    0.740   1658.29     0.0074     0.0018     0.0109     0.0074     0.0118    25.2390    11.8400     0.0000           
   39    0.760   1659.35     0.0097     0.0021     0.0116     0.0076     0.0145    23.9763    12.1600     0.0023     1.2176
   40    0.780   1660.40     0.0036     0.0019     0.0116     0.0078     0.0084    54.4293    12.4800    -0.0041    -0.8821
   41    0.800   1663.81     0.0079     0.0018     0.0113     0.0080     0.0127    23.8799    12.8000    -0.0001   -11.3269
   42    0.820   1682.23     0.0101     0.0017     0.0110     0.0082     0.0147    22.7970    13.1200     0.0016    -6.8009
   43    0.840   1700.66     0.0122     0.0019     0.0107     0.0084     0.0167    24.9008    13.4400     0.0033    -2.2750
   44    0.860   1712.37     0.0165     0.0020     0.0105     0.0086     0.0210    13.3941    13.7600     0.0073     0.2844
   45    0.880   1713.42     0.0173     0.0021     0.0102     0.0088     0.0215    12.5247    14.0800     0.0074     0.1688
   46    0.900   1714.49     0.0202     0.0021     0.0096     0.0090     0.0243    11.5458    14.4000     0.0099     0.0695
   47    0.920   1715.57     0.0184     0.0020     0.0103     0.0092     0.0226    11.8145    14.7200     0.0078     0.0945
   48    0.940   1716.66     0.0195     0.0017     0.0115     0.0094     0.0242     8.9704    15.0400     0.0092     0.1878
   49    0.960   1717.68     0.0204     0.0019     0.0122     0.0096     0.0255     9.4179    15.3600     0.0102     0.2481
   50    0.980   1718.75     0.0169     0.0020     0.0134     0.0098     0.0223    11.0620    15.6800     0.0066     0.4676
   51    1.000   1719.80     0.0188     0.0022     0.0141     0.0100     0.0246    11.2982    16.0000     0.0086     0.4433
   52    1.020   1720.85     0.0180     0.0021     0.0147     0.0102     0.0242    12.1888    16.3200     0.0079     0.5717
   53    1.040   1721.96     0.0255     0.0026     0.0154     0.0104     0.0319    11.1259    16.6400     0.0152     0.3225
   54    1.060   1723.02     0.0262     0.0025     0.0146     0.0106     0.0324     9.7386    16.9600     0.0155     0.2733
   55    1.080   1724.10     0.0263     0.0024     0.0146     0.0108     0.0325     8.8056    17.2800     0.0152     0.2536
   56    1.100   1725.12     0.0265     0.0025     0.0153     0.0110     0.0328     8.7213    17.6000     0.0152     0.2711
   57    1.120   1726.20     0.0271     0.0027     0.0166     0.0112     0.0339     9.3689    17.9200     0.0160     0.3198
   58    1.140   1727.29     0.0240     0.0024     0.0169     0.0114     0.0310     9.8500    18.2400     0.0128     0.4135
   59    1.160   1728.35     0.0213     0.0026     0.0173     0.0116     0.0285    11.8456    18.5600     0.0099     0.5522
   60    1.180   1729.40     0.0225     0.0027     0.0182     0.0118     0.0299    11.6869    18.8800     0.0111     0.5351
   61    1.200   1730.45     0.0219     0.0026     0.0195     0.0120     0.0300    11.5766    19.2000     0.0108     0.6716
   62    1.220   1731.48     0.0241     0.0025     0.0200     0.0122     0.0324     9.9943    19.5200     0.0129     0.6018
   63    1.240   1732.59     0.0232     0.0027     0.0195     0.0124     0.0315    12.0234    19.8400     0.0116     0.6295
   64    1.260   1733.64     0.0236     0.0024     0.0189     0.0126     0.0316     9.7222    20.1600     0.0114     0.5719
   65    1.280   1734.70     0.0270     0.0025     0.0173     0.0128     0.0344     9.6576    20.4800     0.0139     0.3517
   66    1.300   1735.80     0.0264     0.0023     0.0171     0.0130     0.0336     8.7699    20.8000     0.0128     0.3225
   67    1.320   1736.84     0.0295     0.0026     0.0178     0.0132     0.0369     9.8262    21.1200     0.0158     0.2890
   68    1.340   1737.87     0.0243     0.0026     0.0181     0.0134     0.0318    10.5761    21.4400     0.0104     0.4426
   69    1.360   1738.98     0.0311     0.0025     0.0185     0.0136     0.0388     8.2278    21.7600     0.0170     0.2761
   70    1.380   1739.98     0.0280     0.0028     0.0181     0.0138     0.0358     9.5718    22.0800     0.0137     0.3411
   71    1.400   1741.08     0.0288     0.0030     0.0186     0.0140     0.0364    10.9574    22.4000     0.0140     0.3059
   72    1.420   1742.14     0.0267     0.0027     0.0198     0.0142     0.0348     9.0800    22.7200     0.0121     0.4390
   73    1.440   1743.19     0.0256     0.0027     0.0210     0.0144     0.0342    11.5242    23.0400     0.0112     0.5650
   74    1.460   1744.25     0.0247     0.0027     0.0209     0.0146     0.0337    11.3393    23.3600     0.0104     0.6654
   75    1.480   1745.33     0.0273     0.0026     0.0213     0.0148     0.0361     9.3113    23.6800     0.0124     0.4872
   76    1.500   1746.36     0.0286     0.0026     0.0244     0.0150     0.0383     9.2800    24.0000     0.0143     0.5704
   77    1.520   1747.44     0.0314     0.0026     0.0265     0.0152     0.0424     8.9890    24.3200     0.0181     0.6062
   78    1.540   1748.50     0.0312     0.0027     0.0243     0.0154     0.0415     8.6981    24.6400     0.0169     0.5431
   79    1.560   1749.55     0.0313     0.0025     0.0247     0.0156     0.0416     7.8181    24.9600     0.0167     0.5411
   80    1.580   1750.61     0.0318     0.0028     0.0241     0.0158     0.0420     9.1388    25.2800     0.0167     0.5025
   81    1.600   1752.70     0.0346     0.0025     0.0255     0.0160     0.0450     7.5621    25.6000     0.0194     0.4568
   82    1.620   1757.53     0.0353     0.0029     0.0271     0.0162     0.0465     8.5515    25.9200     0.0206     0.4978
   83    1.640   1762.37     0.0361     0.0032     0.0287     0.0164     0.0479     9.2160    26.2400     0.0217     0.5387
   84    1.660   1766.14     0.0384     0.0028     0.0297     0.0166     0.0508     7.4830    26.5600     0.0242     0.5318
   85    1.680   1767.20     0.0368     0.0030     0.0301     0.0168     0.0494     8.3855    26.8800     0.0226     0.5861
   86    1.700   1768.25     0.0378     0.0026     0.0312     0.0170     0.0506     7.1350    27.2000     0.0234     0.5794
   87    1.720   1769.30     0.0412     0.0026     0.0327     0.0172     0.0546     6.2776    27.5200     0.0271     0.5410
   88    1.740   1770.37     0.0415     0.0027     0.0366     0.0174     0.0564     6.4882    27.8400     0.0286     0.6288
   89    1.760   1771.46     0.0408     0.0024     0.0363     0.0176     0.0562     5.9651    28.1600     0.0281     0.6868
   90    1.780   1772.52     0.0433     0.0029     0.0354     0.0178     0.0581     6.4916    28.4800     0.0296     0.5946
   91    1.800   1773.58     0.0479     0.0030     0.0360     0.0180     0.0628     6.7986    28.8000     0.0340     0.5147
   92    1.820   1774.63     0.0514     0.0031     0.0384     0.0182     0.0671     6.4198    29.1200     0.0379     0.5047
   93    1.840   1775.69     0.0546     0.0031     0.0378     0.0184     0.0707     5.4994    29.4400     0.0413     0.4862
   94    1.860   1776.74     0.0598     0.0031     0.0352     0.0186     0.0749     5.2203    29.7600     0.0451     0.3820
   95    1.880   1777.80     0.0605     0.0034     0.0349     0.0188     0.0751     5.5104    30.0800     0.0450     0.3512
   96    1.900   1778.88     0.0579     0.0030     0.0382     0.0190     0.0732     5.1628    30.4000     0.0428     0.4060
   97    1.920   1779.94     0.0615     0.0032     0.0429     0.0192     0.0789     5.2628    30.7200     0.0481     0.4583
   98    1.940   1780.99     0.0635     0.0033     0.0435     0.0194     0.0818     5.2632    31.0400     0.0508     0.4761
   99    1.960   1782.04     0.0638     0.0032     0.0466     0.0196     0.0830     4.9922    31.3600     0.0516     0.5062
  100    1.980   1783.10     0.0640     0.0033     0.0485     0.0198     0.0841     5.2591    31.6800     0.0524     0.5340
  101    2.000   1784.15     0.0637     0.0030     0.0503     0.0200     0.0846     4.9917    32.0000     0.0526     0.5641
  102    2.020   1785.21     0.0635     0.0033     0.0515     0.0202     0.0849     5.1876    32.3200     0.0526     0.5837
  103    2.040   1786.26     0.0658     0.0030     0.0502     0.0204     0.0871     4.6388    32.6400     0.0545     0.5561
  104    2.060   1787.32     0.0699     0.0033     0.0490     0.0206     0.0907     4.8004    32.9600     0.0578     0.5018
  105    2.080   1788.37     0.0680     0.0032     0.0497     0.0208     0.0886     4.7332    33.2800     0.0553     0.5126
  106    2.100   1789.43     0.0692     0.0033     0.0481     0.0210     0.0897     4.8484    33.6000     0.0561     0.4939
  107    2.120   1790.48     0.0692     0.0033     0.0481     0.0212     0.0895     4.7402    33.9200     0.0556     0.4861
  108    2.140   1791.55     0.0727     0.0037     0.0506     0.0214     0.0936     5.1202    34.2400     0.0593     0.4759
  109    2.160   1792.62     0.0730     0.0037     0.0520     0.0216     0.0947     5.0648    34.5600     0.0602     0.4992
  110    2.180   1793.68     0.0718     0.0038     0.0530     0.0218     0.0941     5.3984    34.8800     0.0592     0.5294
  111    2.200   1794.73     0.0731     0.0035     0.0521     0.0220     0.0948     4.8817    35.2000     0.0596     0.4993
  112    2.220   1795.79     0.0742     0.0034     0.0540     0.0222     0.0967     4.6040    35.5200     0.0612     0.5152
  113    2.240   1796.84     0.0708     0.0034     0.0541     0.0224     0.0934     4.6606    35.8400     0.0576     0.5464
  114    2.260   1797.90     0.0689     0.0032     0.0567     0.0226     0.0923     4.5697    36.1600     0.0562     0.5918
  115    2.280   1798.95     0.0650     0.0032     0.0581     0.0228     0.0893     4.7891    36.4800     0.0528     0.6632
  116    2.300   1800.00     0.0651     0.0029     0.0580     0.0230     0.0894     4.3487    36.8000     0.0526     0.6646
  117    2.320   1801.06     0.0640     0.0032     0.0568     0.0232     0.0880     5.2595    37.1200     0.0509     0.6712
  118    2.340   1802.11     0.0635     0.0031     0.0572     0.0234     0.0876     4.8288    37.4400     0.0502     0.6780
  119    2.360   1803.19     0.0674     0.0029     0.0578     0.0236     0.0914     4.4019    37.7600     0.0537     0.6279
  120    2.380   1804.25     0.0690     0.0031     0.0576     0.0238     0.0936     4.4236    38.0800     0.0555     0.6248
  121    2.400   1805.31     0.0747     0.0030     0.0565     0.0240     0.0984     4.0389    38.4000     0.0600     0.5405
  122    2.420   1806.38     0.0696     0.0031     0.0633     0.0242     0.0953     4.4196    38.7200     0.0566     0.6548
  123    2.440   1807.45     0.0713     0.0034     0.0624     0.0244     0.0977     4.8718    39.0400     0.0587     0.6578
  124    2.460   1808.50     0.0792     0.0032     0.0667     0.0246     0.1066     4.1022    39.3600     0.0673     0.6040
  125    2.480   1809.56     0.0797     0.0032     0.0676     0.0248     0.1082     4.1056    39.6800     0.0686     0.6310
  126    2.500   1810.63     0.0795     0.0031     0.0660     0.0250     0.1075     3.8963    40.0000     0.0675     0.6172
  127    2.520   1811.68     0.0811     0.0028     0.0628     0.0252     0.1077     3.4195    40.3200     0.0674     0.5678
  128    2.540   1812.74     0.0765     0.0031     0.0627     0.0254     0.1028     3.8916    40.6400     0.0621     0.5995
  129    2.560   1813.80     0.0757     0.0027     0.0633     0.0256     0.1023     3.5620    40.9600     0.0613     0.6131
  130    2.580   1814.88     0.0723     0.0030     0.0617     0.0258     0.0986     4.1353    41.2800     0.0573     0.6408
  131    2.600   1815.94     0.0712     0.0028     0.0611     0.0260     0.0969     3.9405    41.6000     0.0553     0.6362
  132    2.620   1816.99     0.0695     0.0025     0.0597     0.0262     0.0947     3.7041    41.9200     0.0528     0.6425
  133    2.640   1818.08     0.0748     0.0028     0.0560     0.0264     0.0984     3.7118    42.2400     0.0562     0.5305
  134    2.660   1819.10     0.0754     0.0030     0.0561     0.0266     0.0988     4.0452    42.5600     0.0563     0.5178
  135    2.680   1820.13     0.0742     0.0030     0.0584     0.0268     0.0986     3.9594    42.8800     0.0557     0.5595
  136    2.700   1821.24     0.0739     0.0025     0.0569     0.0270     0.0982     3.3563    43.2000     0.0550     0.5603
  137    2.720   1822.29     0.0694     0.0031     0.0526     0.0272     0.0922     4.2282    43.5200     0.0487     0.5570
  138    2.740   1823.35     0.0670     0.0032     0.0499     0.0274     0.0882     4.5125    43.8400     0.0443     0.5210
  139    2.760   1824.40     0.0679     0.0033     0.0483     0.0276     0.0881     4.7968    44.1600     0.0439     0.4625
  140    2.780   1825.46     0.0719     0.0028     0.0469     0.0278     0.0918     4.0407    44.4800     0.0473     0.4107
  141    2.800   1826.51     0.0825     0.0032     0.0467     0.0280     0.1024     4.0554    44.8000     0.0576     0.3375
  142    2.820   1829.92     0.0822     0.0035     0.0473     0.0282     0.1016     4.2078    45.1200     0.0565     0.3206
