

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-1008.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :08-Nov-2021
                         time          :15:11:31
 Project number                        :20024805                                                                                            
 Date of testing                       :06-Nov-2021                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-1008
 Penetrometer                          :F7.5CKE2HAW2/B/2711
 Serial no                             :1701-2711

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
   56    1.100   2017.93     0.0306     0.0020     0.0118     0.0110     0.0356     6.6695    17.6000     0.0180     0.0541
   57    1.120   2018.94     0.0293     0.0019     0.0104     0.0112     0.0339     6.7869    17.9200     0.0160    -0.0133
   58    1.140   2019.93     0.0315     0.0022     0.0104     0.0114     0.0357     7.1822    18.2400     0.0175    -0.0733
   59    1.160   2020.92     0.0288     0.0020     0.0108     0.0116     0.0333     6.9456    18.5600     0.0148    -0.0532
   60    1.180   2021.92     0.0328     0.0021     0.0121     0.0118     0.0376     6.4810    18.8800     0.0187    -0.0229
   61    1.200   2022.89     0.0300     0.0023     0.0142     0.0120     0.0358     7.6016    19.2000     0.0166     0.1048
   62    1.220   2023.89     0.0309     0.0021     0.0139     0.0122     0.0369     6.8452    19.5200     0.0173     0.1169
   63    1.240   2024.88     0.0307     0.0022     0.0142     0.0124     0.0365     6.9166    19.8400     0.0166     0.0913
   64    1.260   2025.89     0.0323     0.0022     0.0137     0.0126     0.0381     7.2608    20.1600     0.0179     0.0743
   65    1.280   2026.88     0.0323     0.0019     0.0139     0.0128     0.0381     5.9789    20.4800     0.0176     0.0516
   66    1.300   2027.85     0.0307     0.0023     0.0140     0.0130     0.0365     7.2283    20.8000     0.0157     0.0562
   67    1.320   2028.83     0.0342     0.0024     0.0156     0.0132     0.0405     7.1672    21.1200     0.0194     0.0903
   68    1.340   2029.81     0.0292     0.0020     0.0164     0.0134     0.0361     6.7591    21.4400     0.0146     0.2041
   69    1.360   2030.80     0.0298     0.0022     0.0168     0.0136     0.0368     7.4408    21.7600     0.0151     0.2100
   70    1.380   2031.83     0.0303     0.0022     0.0174     0.0138     0.0377     7.3240    22.0800     0.0156     0.2456
   71    1.400   2032.83     0.0308     0.0024     0.0173     0.0140     0.0380     7.8994    22.4000     0.0156     0.2015
   72    1.420   2033.81     0.0262     0.0020     0.0183     0.0142     0.0338     7.4130    22.7200     0.0111     0.3455
   73    1.440   2034.81     0.0280     0.0022     0.0190     0.0144     0.0359     8.3476    23.0400     0.0128     0.3477
   74    1.460   2035.79     0.0296     0.0022     0.0190     0.0146     0.0376     7.7595    23.3600     0.0142     0.3086
   75    1.480   2036.79     0.0299     0.0020     0.0203     0.0148     0.0383     6.5078    23.6800     0.0146     0.3595
   76    1.500   2037.79     0.0276     0.0025     0.0209     0.0150     0.0363     9.0218    24.0000     0.0123     0.4694
   77    1.520   2038.77     0.0314     0.0020     0.0206     0.0152     0.0401     6.2238    24.3200     0.0157     0.3444
   78    1.540   2039.77     0.0301     0.0017     0.0211     0.0154     0.0389     5.4972    24.6400     0.0143     0.3912
   79    1.560   2040.77     0.0297     0.0020     0.0216     0.0156     0.0389     6.8015    24.9600     0.0139     0.4543
   80    1.580   2041.77     0.0340     0.0021     0.0231     0.0158     0.0434     6.2060    25.2800     0.0182     0.3698
   81    1.600   2042.74     0.0343     0.0022     0.0240     0.0160     0.0441     6.1283    25.6000     0.0185     0.4174
   82    1.620   2043.74     0.0377     0.0020     0.0217     0.0162     0.0472     5.3942    25.9200     0.0213     0.3025
   83    1.640   2044.74     0.0348     0.0019     0.0208     0.0164     0.0435     5.5582    26.2400     0.0173     0.2545
   84    1.660   2045.74     0.0369     0.0023     0.0210     0.0166     0.0458     6.2557    26.5600     0.0192     0.2396
   85    1.680   2046.77     0.0346     0.0025     0.0211     0.0168     0.0434     7.2427    26.8800     0.0165     0.2493
   86    1.700   2047.75     0.0352     0.0023     0.0222     0.0170     0.0444     6.4563    27.2000     0.0172     0.2847
   87    1.720   2048.72     0.0343     0.0022     0.0215     0.0172     0.0435     6.3720    27.5200     0.0159     0.2921
   88    1.740   2049.75     0.0333     0.0018     0.0206     0.0174     0.0420     5.7267    27.8400     0.0142     0.2443
   89    1.760   2050.75     0.0370     0.0021     0.0211     0.0176     0.0457     5.5307    28.1600     0.0175     0.1728
   90    1.780   2051.74     0.0362     0.0022     0.0226     0.0178     0.0455     6.0688    28.4800     0.0170     0.2524
   91    1.800   2052.73     0.0373     0.0025     0.0240     0.0180     0.0472     6.8469    28.8000     0.0184     0.3006
   92    1.820   2053.71     0.0359     0.0026     0.0253     0.0182     0.0463     7.3375    29.1200     0.0171     0.3753
   93    1.840   2054.67     0.0359     0.0024     0.0239     0.0184     0.0461     6.9973    29.4400     0.0167     0.3609
   94    1.860   2055.71     0.0401     0.0029     0.0242     0.0186     0.0500     7.1439    29.7600     0.0203     0.2538
   95    1.880   2056.68     0.0368     0.0025     0.0253     0.0188     0.0469     6.8511    30.0800     0.0168     0.3083
   96    1.900   2057.67     0.0428     0.0022     0.0275     0.0190     0.0541     5.2093    30.4000     0.0237     0.3314
   97    1.920   2058.70     0.0508     0.0024     0.0295     0.0192     0.0628     4.8032    30.7200     0.0321     0.2945
   98    1.940   2059.66     0.0570     0.0026     0.0304     0.0194     0.0700     4.6900    31.0400     0.0390     0.2943
   99    1.960   2060.66     0.0564     0.0030     0.0270     0.0196     0.0684     5.2817    31.3600     0.0370     0.2425
  100    1.980   2061.65     0.0563     0.0029     0.0259     0.0198     0.0669     5.2018    31.6800     0.0352     0.1537
  101    2.000   2062.65     0.0548     0.0030     0.0271     0.0200     0.0659     5.4392    32.0000     0.0339     0.1896
  102    2.020   2063.58     0.0519     0.0029     0.0282     0.0202     0.0635     5.5593    32.3200     0.0311     0.2370
  103    2.040   2064.58     0.0488     0.0030     0.0317     0.0204     0.0616     5.9835    32.6400     0.0290     0.3481
  104    2.060   2065.58     0.0463     0.0031     0.0335     0.0206     0.0601     6.4217    32.9600     0.0271     0.4508
  105    2.080   2066.58     0.0509     0.0029     0.0350     0.0208     0.0655     5.7527    33.2800     0.0322     0.4353
  106    2.100   2067.58     0.0537     0.0032     0.0362     0.0210     0.0690     5.8610    33.6000     0.0354     0.4378
  107    2.120   2079.35     0.0594     0.0032     0.0338     0.0212     0.0740     5.5379    33.9200     0.0401     0.3435
  108    2.140   2103.30     0.0630     0.0032     0.0312     0.0214     0.0765     5.5945    34.2400     0.0423     0.2615
  109    2.160   2127.24     0.0667     0.0032     0.0286     0.0216     0.0791     5.4380    34.5600     0.0445     0.1794
  110    2.180   2135.77     0.0660     0.0031     0.0316     0.0218     0.0789     4.6589    34.8800     0.0440     0.2028
  111    2.200   2136.78     0.0678     0.0033     0.0354     0.0220     0.0823     4.7123    35.2000     0.0471     0.2641
  112    2.220   2137.74     0.0717     0.0027     0.0380     0.0222     0.0874     3.8351    35.5200     0.0519     0.2933
  113    2.240   2138.76     0.0738     0.0030     0.0405     0.0224     0.0904     4.0282    35.8400     0.0546     0.3153
  114    2.260   2139.72     0.0784     0.0030     0.0397     0.0226     0.0957     3.8059    36.1600     0.0595     0.3116
  115    2.280   2140.74     0.0793     0.0029     0.0406     0.0228     0.0965     3.7495    36.4800     0.0601     0.3032
  116    2.300   2141.74     0.0828     0.0029     0.0357     0.0230     0.0984     3.5333    36.8000     0.0616     0.2287
  117    2.320   2142.69     0.0836     0.0034     0.0416     0.0232     0.1004     4.0483    37.1200     0.0633     0.2657
  118    2.340   2143.69     0.0825     0.0034     0.0451     0.0234     0.1010     4.0645    37.4400     0.0635     0.3242
  119    2.360   2144.69     0.0811     0.0034     0.0454     0.0236     0.1004     4.1519    37.7600     0.0626     0.3570
  120    2.380   2145.69     0.0813     0.0031     0.0445     0.0238     0.1001     3.8601    38.0800     0.0621     0.3407
  121    2.400   2146.64     0.0793     0.0031     0.0427     0.0240     0.0976     3.9363    38.4000     0.0592     0.3300
  122    2.420   2147.60     0.0783     0.0030     0.0453     0.0242     0.0966     3.7492    38.7200     0.0579     0.3335
  123    2.440   2148.60     0.0832     0.0036     0.0482     0.0244     0.1031     4.3659    39.0400     0.0641     0.3593
  124    2.460   2149.58     0.0873     0.0031     0.0472     0.0246     0.1069     3.6048    39.3600     0.0675     0.3271
  125    2.480   2150.59     0.0833     0.0034     0.0457     0.0248     0.1027     4.1640    39.6800     0.0630     0.3420
  126    2.500   2151.59     0.0908     0.0038     0.0436     0.0250     0.1094     4.3268    40.0000     0.0694     0.2776
  127    2.520   2152.57     0.0899     0.0039     0.0422     0.0252     0.1080     4.3878    40.3200     0.0677     0.2637
  128    2.540   2153.59     0.0921     0.0037     0.0438     0.0254     0.1103     3.9887    40.6400     0.0696     0.2554
  129    2.560   2154.54     0.0930     0.0035     0.0456     0.0256     0.1118     3.8069    40.9600     0.0709     0.2717
  130    2.580   2155.54     0.0936     0.0039     0.0503     0.0258     0.1140     4.2043    41.2800     0.0727     0.3121
  131    2.600   2156.51     0.0889     0.0041     0.0552     0.0260     0.1114     4.5904    41.6000     0.0698     0.3955
  132    2.620   2157.52     0.0882     0.0035     0.0576     0.0262     0.1119     4.0194    41.9200     0.0700     0.4332
  133    2.640   2158.51     0.0889     0.0035     0.0600     0.0264     0.1138     4.0777    42.2400     0.0715     0.4595
  134    2.660   2159.52     0.0879     0.0033     0.0608     0.0266     0.1132     3.7660    42.5600     0.0707     0.4776
  135    2.680   2160.51     0.0847     0.0038     0.0601     0.0268     0.1098     4.5037    42.8800     0.0669     0.4923
  136    2.700   2161.50     0.0855     0.0037     0.0614     0.0270     0.1112     4.3475    43.2000     0.0680     0.5021
  137    2.720   2162.50     0.0874     0.0036     0.0605     0.0272     0.1131     4.1700    43.5200     0.0696     0.4882
  138    2.740   2163.50     0.0811     0.0035     0.0590     0.0274     0.1066     4.2810    43.8400     0.0628     0.5305
  139    2.760   2164.50     0.0824     0.0035     0.0559     0.0276     0.1062     4.1981    44.1600     0.0621     0.4682
  140    2.780   2165.50     0.0830     0.0038     0.0565     0.0278     0.1069     4.4361    44.4800     0.0625     0.4703
  141    2.800   2166.48     0.0778     0.0032     0.0526     0.0280     0.1003     4.1541    44.8000     0.0555     0.4621
  142    2.820   2167.47     0.0765     0.0032     0.0518     0.0282     0.0980     4.2554    45.1200     0.0529     0.4325
  143    2.840   2168.46     0.0703     0.0035     0.0514     0.0284     0.0920     4.9068    45.4400     0.0465     0.5013
  144    2.860   2169.46     0.0694     0.0035     0.0541     0.0286     0.0917     5.0296    45.7600     0.0460     0.5353
  145    2.880   2170.43     0.0724     0.0037     0.0568     0.0288     0.0957     5.1201    46.0800     0.0497     0.5408
  146    2.900   2171.44     0.0846     0.0039     0.0594     0.0290     0.1096     4.7450    46.4000     0.0632     0.4850
  147    2.920   2172.46     0.0877     0.0037     0.0550     0.0292     0.1112     4.2230    46.7200     0.0645     0.4134
  148    2.940   2173.42     0.0944     0.0039     0.0561     0.0294     0.1176     4.1072    47.0400     0.0706     0.3691
  149    2.960   2174.40     0.0911     0.0039     0.0565     0.0296     0.1149     4.2877    47.3600     0.0675     0.4007
  150    2.980   2175.40     0.0856     0.0040     0.0581     0.0298     0.1098     4.6114    47.6800     0.0621     0.4489
  151    3.000   2176.42     0.0789     0.0042     0.0592     0.0300     0.1036     5.3126    48.0000     0.0556     0.5168
  152    3.020   2177.42     0.0880     0.0041     0.0606     0.0302     0.1130     4.7654    48.3200     0.0646     0.4535
  153    3.040   2178.39     0.0961     0.0045     0.0652     0.0304     0.1230     4.7567    48.6400     0.0743     0.4532
  154    3.060   2179.38     0.1063     0.0043     0.0685     0.0306     0.1345     4.1226    48.9600     0.0855     0.4267
  155    3.080   2180.38     0.1081     0.0043     0.0684     0.0308     0.1372     3.9626    49.2800     0.0879     0.4361
  156    3.100   2181.35     0.1034     0.0044     0.0717     0.0310     0.1329     4.2043    49.6000     0.0833     0.4726
  157    3.120   2182.33     0.0989     0.0040     0.0737     0.0312     0.1297     4.0423    49.9200     0.0797     0.5272
  158    3.140   2183.33     0.0921     0.0040     0.0757     0.0314     0.1236     4.3289    50.2400     0.0733     0.5947
  159    3.160   2184.35     0.0880     0.0047     0.0782     0.0316     0.1203     5.3916    50.5600     0.0697     0.6475
  160    3.180   2185.38     0.0878     0.0041     0.0789     0.0318     0.1210     4.6868    50.8800     0.0701     0.6720
  161    3.200   2186.33     0.0879     0.0043     0.0799     0.0320     0.1213     4.8023    51.2000     0.0701     0.6803
  162    3.220   2187.31     0.0861     0.0042     0.0771     0.0322     0.1193     4.9558    51.5200     0.0678     0.6920
  163    3.240   2188.34     0.0933     0.0040     0.0620     0.0324     0.1212     4.1684    51.8400     0.0694     0.4887
  164    3.260   2189.36     0.0774     0.0043     0.0697     0.0326     0.1060     5.3704    52.1600     0.0539     0.6682
  165    3.280   2190.34     0.0757     0.0041     0.0729     0.0328     0.1060     5.5050    52.4800     0.0536     0.7365
  166    3.300   2191.34     0.0798     0.0041     0.0745     0.0330     0.1108     5.0651    52.8000     0.0580     0.7039
  167    3.320   2192.31     0.0844     0.0040     0.0779     0.0332     0.1166     4.7847    53.1200     0.0635     0.6843
  168    3.340   2193.32     0.0957     0.0041     0.0748     0.0334     0.1280     4.3844    53.4400     0.0746     0.5847
  169    3.360   2194.34     0.1049     0.0041     0.0745     0.0336     0.1360     3.9889    53.7600     0.0822     0.4920
  170    3.380   2195.34     0.1003     0.0043     0.0795     0.0338     0.1330     4.2414    54.0800     0.0789     0.5570
  171    3.400   2196.34     0.1009     0.0043     0.0826     0.0340     0.1354     4.3676    54.4000     0.0810     0.5955
  172    3.420   2197.30     0.0993     0.0041     0.0811     0.0342     0.1337     4.0886    54.7200     0.0790     0.6039
  173    3.440   2198.27     0.0968     0.0043     0.0815     0.0344     0.1307     4.3911    55.0400     0.0757     0.6126
  174    3.460   2199.25     0.0959     0.0045     0.0831     0.0346     0.1308     4.6874    55.3600     0.0755     0.6419
  175    3.480   2200.25     0.0908     0.0038     0.0803     0.0348     0.1250     4.2660    55.6800     0.0693     0.6743
  176    3.500   2201.25     0.0926     0.0045     0.0772     0.0350     0.1251     4.9819    56.0000     0.0691     0.6153
  177    3.520   2202.25     0.1057     0.0044     0.0803     0.0352     0.1388     4.1764    56.3200     0.0825     0.5288
  178    3.540   2203.25     0.1068     0.0048     0.0838     0.0354     0.1417     4.5420    56.6400     0.0850     0.5621
  179    3.560   2204.25     0.1121     0.0046     0.0873     0.0356     0.1480     4.0809    56.9600     0.0911     0.5502
  180    3.580   2205.24     0.1124     0.0049     0.0850     0.0358     0.1483     4.4238    57.2800     0.0910     0.5468
  181    3.600   2206.24     0.1063     0.0047     0.0863     0.0360     0.1420     4.4140    57.6000     0.0844     0.5803
  182    3.620   2207.24     0.1000     0.0046     0.0893     0.0362     0.1369     4.6323    57.9200     0.0789     0.6539
  183    3.640   2208.24     0.0988     0.0047     0.0890     0.0364     0.1363     4.7873    58.2400     0.0781     0.6782
  184    3.660   2209.20     0.0989     0.0046     0.0874     0.0366     0.1366     4.7273    58.5600     0.0780     0.6816
  185    3.680   2210.21     0.0997     0.0045     0.0913     0.0368     0.1374     4.5276    58.8800     0.0785     0.6760
  186    3.700   2211.24     0.1032     0.0050     0.0880     0.0370     0.1412     4.8143    59.2000     0.0820     0.6539
  187    3.720   2212.22     0.1017     0.0051     0.0809     0.0372     0.1361     4.9916    59.5200     0.0766     0.5846
  188    3.740   2213.24     0.1018     0.0049     0.0833     0.0374     0.1365     4.7772    59.8400     0.0766     0.5902
  189    3.760   2214.25     0.0995     0.0048     0.0864     0.0376     0.1354     4.8213    60.1600     0.0752     0.6367
  190    3.780   2215.25     0.0975     0.0053     0.0915     0.0378     0.1352     5.5204    60.4800     0.0747     0.6970
  191    3.800   2216.20     0.0994     0.0044     0.0948     0.0380     0.1386     4.4802    60.8000     0.0778     0.7127
  192    3.820   2217.20     0.1031     0.0045     0.0980     0.0382     0.1439     4.3276    61.1200     0.0828     0.7118
  193    3.840   2218.19     0.1027     0.0044     0.0985     0.0384     0.1443     4.3164    61.4400     0.0829     0.7310
  194    3.860   2219.20     0.1032     0.0047     0.0999     0.0386     0.1452     4.5892    61.7600     0.0835     0.7365
  195    3.880   2220.20     0.1061     0.0046     0.0943     0.0388     0.1462     4.2888    62.0800     0.0841     0.6746
  196    3.900   2221.17     0.1093     0.0050     0.0931     0.0390     0.1490     4.5551    62.4000     0.0866     0.6424
  197    3.920   2222.16     0.1066     0.0051     0.0862     0.0392     0.1445     4.7897    62.7200     0.0818     0.6246
  198    3.940   2223.16     0.1119     0.0052     0.0769     0.0394     0.1452     4.6810    63.0400     0.0822     0.4844
  199    3.960   2224.16     0.1131     0.0052     0.0793     0.0396     0.1455     4.7015    63.3600     0.0822     0.4588
  200    3.980   2225.12     0.1085     0.0050     0.0844     0.0398     0.1431     4.5581    63.6800     0.0794     0.5357
  201    4.000   2226.16     0.1043     0.0048     0.0881     0.0400     0.1409     4.4501    64.0000     0.0769     0.6122
  202    4.020   2227.14     0.1005     0.0049     0.0906     0.0402     0.1380     4.7850    64.3200     0.0737     0.6662
  203    4.040   2228.14     0.0992     0.0044     0.0927     0.0404     0.1382     4.4389    64.6400     0.0736     0.7130
  204    4.060   2230.81     0.0995     0.0042     0.0917     0.0406     0.1388     4.3331    64.9600     0.0738     0.7202
  205    4.080   2253.55     0.1089     0.0042     0.0860     0.0408     0.1458     4.2219    65.2800     0.0805     0.5999
  206    4.100   2276.30     0.1183     0.0040     0.0805     0.0410     0.1529     3.9209    65.6000     0.0873     0.4796
  207    4.120   2284.29     0.1208     0.0041     0.0824     0.0412     0.1551     3.3564    65.9200     0.0892     0.4554
  208    4.140   2285.30     0.1236     0.0038     0.0815     0.0414     0.1579     3.1370    66.2400     0.0916     0.4377
  209    4.160   2286.26     0.1225     0.0041     0.0819     0.0416     0.1567     3.3377    66.5600     0.0902     0.4436
  210    4.180   2287.26     0.1223     0.0042     0.0808     0.0418     0.1567     3.4002    66.8800     0.0899     0.4480
  211    4.200   2288.29     0.1166     0.0039     0.0814     0.0420     0.1510     3.3378    67.2000     0.0838     0.4751
