

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-1004.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :05-Jul-2022
                         time          :21:33:44
 Project number                        :20024805                                                                                            
 Date of testing                       :26-Jun-2022                                                                                         
 Location                              :Hong Kong Offshore Wind Farm Project                                                                
 Test name                             :CPT-1004
 Penetrometer                          :F7.5CKE2HAW2/B/3285
 Serial no                             :1701-3285

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
    1    0.000   1980.72     0.0000                           0.0000     0.0000                0.0000     0.0000           
    2    0.020   1981.69     0.0014                0.0000     0.0002     0.0014                0.3200     0.0011    -0.0499
    3    0.040   1982.67     0.0011                0.0000     0.0004     0.0011                0.6400     0.0005    -2.7198
    4    0.060   1983.65     0.0018     0.0003    -0.0001     0.0006     0.0018    13.8183     0.9600     0.0008    -1.0016
    5    0.080   1984.63     0.0035     0.0005    -0.0004     0.0008     0.0034    16.6973     1.2800     0.0021    -0.5186
    6    0.100   1985.56     0.0063     0.0007    -0.0006     0.0010     0.0060    10.1917     1.6000     0.0044    -0.3699
    7    0.120   1986.51     0.0047     0.0007    -0.0018     0.0012     0.0042    11.0506     1.9200     0.0023    -2.1717
    8    0.140   1987.52     0.0076     0.0007    -0.0008     0.0014     0.0071     9.7807     2.2400     0.0049    -0.5163
    9    0.160   1988.48     0.0058     0.0007    -0.0008     0.0016     0.0054    13.1317     2.5600     0.0028    -1.0190
   10    0.180   1989.43     0.0089     0.0008     0.0000     0.0018     0.0088     8.9365     2.8800     0.0059    -0.3615
   11    0.200   1990.39     0.0076     0.0007     0.0000     0.0020     0.0076     8.9916     3.2000     0.0044    -0.4441
   12    0.220   1991.37     0.0085     0.0008     0.0017     0.0022     0.0089     9.7880     3.5200     0.0054    -0.1912
   13    0.240   1992.32     0.0111     0.0010     0.0019     0.0024     0.0119    10.7692     3.8400     0.0081    -0.0501
   14    0.260   1993.29     0.0103     0.0008     0.0009     0.0026     0.0107     7.0845     4.1600     0.0066    -0.2455
   15    0.280   1994.23     0.0120     0.0009     0.0011     0.0028     0.0124     8.2619     4.4800     0.0080    -0.2285
   16    0.300   1995.19     0.0141     0.0009     0.0014     0.0030     0.0145     7.2962     4.8000     0.0097    -0.2065
   17    0.320   1996.16     0.0132     0.0011     0.0021     0.0032     0.0139    10.2540     5.1200     0.0088    -0.1673
   18    0.340   1997.14     0.0109     0.0011     0.0026     0.0034     0.0120     9.6784     5.4400     0.0065    -0.1214
   19    0.360   1998.06     0.0140     0.0006     0.0022     0.0036     0.0150     6.1851     5.7600     0.0092    -0.1450
   20    0.380   1999.02     0.0148     0.0007     0.0031     0.0038     0.0160     4.9621     6.0800     0.0099    -0.1016
   21    0.400   1999.99     0.0144     0.0009     0.0041     0.0040     0.0160     7.8723     6.4000     0.0096    -0.0273
   22    0.420   2000.94     0.0135     0.0011     0.0044     0.0042     0.0152     7.9062     6.7200     0.0085    -0.0039
   23    0.440   2001.91     0.0155     0.0011     0.0038     0.0044     0.0173     6.6464     7.0400     0.0103    -0.0286
   24    0.460   2002.86     0.0169     0.0009     0.0027     0.0046     0.0180     5.5526     7.3600     0.0107    -0.1838
   25    0.480   2003.87     0.0153     0.0010     0.0029     0.0048     0.0164     6.8948     7.6800     0.0088    -0.2352
   26    0.500   2004.85     0.0134     0.0010     0.0049     0.0050     0.0152     7.1146     8.0000     0.0072    -0.0864
   27    0.520   2005.77     0.0158     0.0009     0.0058     0.0052     0.0181     6.2379     8.3200     0.0098     0.0315
   28    0.540   2006.73     0.0141     0.0008     0.0063     0.0054     0.0165     5.9522     8.6400     0.0078     0.0405
   29    0.560   2007.73     0.0161     0.0010     0.0067     0.0056     0.0191     7.2332     8.9600     0.0101     0.1430
   30    0.580   2008.67     0.0180     0.0008     0.0063     0.0058     0.0206     4.3679     9.2800     0.0113     0.0362
   31    0.600   2009.65     0.0168     0.0009     0.0072     0.0060     0.0197     6.3815     9.6000     0.0101     0.0851
   32    0.620   2010.61     0.0172     0.0008     0.0072     0.0062     0.0202     4.8673     9.9200     0.0103     0.1086
   33    0.640   2011.58     0.0160     0.0010     0.0078     0.0064     0.0191     5.4833    10.2400     0.0089     0.1231
   34    0.660   2012.52     0.0135     0.0009     0.0087     0.0066     0.0171     6.1878    10.5600     0.0065     0.2956
   35    0.680   2013.48     0.0152     0.0009     0.0091     0.0068     0.0189     5.9878    10.8800     0.0080     0.2646
   36    0.700   2014.46     0.0136     0.0008     0.0095     0.0070     0.0175     5.6768    11.2000     0.0063     0.3772
   37    0.720   2015.41     0.0162     0.0009     0.0095     0.0072     0.0201     5.9728    11.5200     0.0086     0.2419
   38    0.740   2016.37     0.0173     0.0008     0.0101     0.0074     0.0214     4.8793    11.8400     0.0095     0.2392
   39    0.760   2017.34     0.0208     0.0008     0.0112     0.0076     0.0253     4.3504    12.1600     0.0132     0.2304
   40    0.780   2018.28     0.0206     0.0011     0.0111     0.0078     0.0253     5.3641    12.4800     0.0128     0.2674
   41    0.800   2019.25     0.0256     0.0008     0.0082     0.0080     0.0294     3.4133    12.8000     0.0166     0.0631
   42    0.820   2020.21     0.0244     0.0012     0.0089     0.0082     0.0280     5.2379    13.1200     0.0149     0.0367
   43    0.840   2021.19     0.0253     0.0012     0.0108     0.0084     0.0295     4.9526    13.4400     0.0160     0.0932
   44    0.860   2022.15     0.0283     0.0012     0.0119     0.0086     0.0331     4.3858    13.7600     0.0193     0.1478
   45    0.880   2023.07     0.0289     0.0012     0.0132     0.0088     0.0343     3.8237    14.0800     0.0202     0.2051
   46    0.900   2024.03     0.0306     0.0014     0.0128     0.0090     0.0361     4.8472    14.4000     0.0217     0.1851
   47    0.920   2025.01     0.0327     0.0015     0.0121     0.0092     0.0379     4.3384    14.7200     0.0232     0.1366
   48    0.940   2025.99     0.0356     0.0015     0.0118     0.0094     0.0407     4.2492    15.0400     0.0256     0.1072
   49    0.960   2026.95     0.0396     0.0013     0.0109     0.0096     0.0443     3.4142    15.3600     0.0289     0.0502
   50    0.980   2027.92     0.0418     0.0020     0.0101     0.0098     0.0463     5.1354    15.6800     0.0306     0.0289
   51    1.000   2028.90     0.0459     0.0023     0.0073     0.0100     0.0494     5.0956    16.0000     0.0334    -0.0436
   52    1.020   2029.86     0.0480     0.0025     0.0065     0.0102     0.0510     5.1369    16.3200     0.0347    -0.0859
   53    1.040   2030.86     0.0489     0.0024     0.0028     0.0104     0.0504     4.9956    16.6400     0.0338    -0.1980
   54    1.060   2031.80     0.0510     0.0025     0.0021     0.0106     0.0519     5.1281    16.9600     0.0350    -0.2397
   55    1.080   2032.78     0.0479     0.0022     0.0068     0.0108     0.0499     4.3995    17.2800     0.0327    -0.1813
   56    1.100   2033.72     0.0456     0.0020     0.0101     0.0110     0.0493     4.4538    17.6000     0.0317    -0.0670
   57    1.120   2034.74     0.0417     0.0021     0.0124     0.0112     0.0466     4.7108    17.9200     0.0287     0.0185
   58    1.140   2035.65     0.0443     0.0019     0.0130     0.0114     0.0496     4.3137    18.2400     0.0314     0.0455
   59    1.160   2036.63     0.0395     0.0018     0.0145     0.0116     0.0454     4.3051    18.5600     0.0269     0.0967
   60    1.180   2037.57     0.0391     0.0017     0.0145     0.0118     0.0449     4.2125    18.8800     0.0260     0.0798
   61    1.200   2038.55     0.0411     0.0017     0.0171     0.0120     0.0480     4.0449    19.2000     0.0288     0.1587
   62    1.220   2039.52     0.0435     0.0017     0.0192     0.0122     0.0511     4.0073    19.5200     0.0315     0.1872
   63    1.240   2040.48     0.0463     0.0018     0.0177     0.0124     0.0544     4.1182    19.8400     0.0346     0.2006
   64    1.260   2041.45     0.0492     0.0017     0.0172     0.0126     0.0564     3.5369    20.1600     0.0362     0.1265
   65    1.280   2042.40     0.0477     0.0015     0.0172     0.0128     0.0549     3.1166    20.4800     0.0344     0.1263
   66    1.300   2043.35     0.0508     0.0018     0.0186     0.0130     0.0583     3.5822    20.8000     0.0375     0.1332
   67    1.320   2044.34     0.0502     0.0018     0.0210     0.0132     0.0586     3.5089    21.1200     0.0374     0.1809
   68    1.340   2045.29     0.0537     0.0020     0.0218     0.0134     0.0628     3.7139    21.4400     0.0413     0.1987
   69    1.360   2046.23     0.0537     0.0018     0.0222     0.0136     0.0633     3.4774    21.7600     0.0415     0.2212
   70    1.380   2047.18     0.0544     0.0021     0.0182     0.0138     0.0625     3.8656    22.0800     0.0404     0.1349
   71    1.400   2048.16     0.0541     0.0020     0.0176     0.0140     0.0614     3.5735    22.4000     0.0390     0.0853
   72    1.420   2049.12     0.0550     0.0018     0.0198     0.0142     0.0629     3.3105    22.7200     0.0402     0.1139
   73    1.440   2050.13     0.0548     0.0019     0.0222     0.0144     0.0638     3.4412    23.0400     0.0408     0.1730
   74    1.460   2051.10     0.0572     0.0020     0.0238     0.0146     0.0671     3.5231    23.3600     0.0437     0.2031
   75    1.480   2052.06     0.0571     0.0020     0.0234     0.0148     0.0671     3.4849    23.6800     0.0434     0.2046
   76    1.500   2053.03     0.0580     0.0025     0.0209     0.0150     0.0673     4.1816    24.0000     0.0433     0.1673
   77    1.520   2054.00     0.0617     0.0026     0.0173     0.0152     0.0692     4.1693    24.3200     0.0448     0.0563
   78    1.540   2054.95     0.0620     0.0025     0.0191     0.0154     0.0688     3.9885    24.6400     0.0442     0.0229
   79    1.560   2055.94     0.0614     0.0027     0.0150     0.0156     0.0681     4.4504    24.9600     0.0432     0.0075
   80    1.580   2056.91     0.0615     0.0026     0.0169     0.0158     0.0682     4.2629    25.2800     0.0430     0.0038
   81    1.600   2057.86     0.0616     0.0024     0.0202     0.0160     0.0696     3.9823    25.6000     0.0440     0.0686
   82    1.620   2058.86     0.0701     0.0024     0.0224     0.0162     0.0789     3.5348    25.9200     0.0530     0.0876
   83    1.640   2059.82     0.0759     0.0024     0.0222     0.0164     0.0843     3.2912    26.2400     0.0581     0.0637
   84    1.660   2060.74     0.0834     0.0025     0.0192     0.0166     0.0918     3.0988    26.5600     0.0653     0.0530
   85    1.680   2061.73     0.0870     0.0025     0.0172     0.0168     0.0948     2.9065    26.8800     0.0679     0.0252
   86    1.700   2062.68     0.0871     0.0024     0.0149     0.0170     0.0937     2.7509    27.2000     0.0665    -0.0198
   87    1.720   2063.62     0.0883     0.0024     0.0137     0.0172     0.0942     2.7430    27.5200     0.0667    -0.0443
