

 Program UNIPLOT                         version 05.36.02
 _______________
 (c) Fugro Netherlands Marine, Nootdorp, The Netherlands


 ASCII representation of data plotted on a graph.

 This ASCII file presents data interpolated to values per fixed depth interval.
 The data are corrected for the depth-offset differences between the various 
 transducers in the penetrometer.

 The records at the start of penetration may include no values or anomalous
 values where a depth offset implies incomplete penetration of a particular
 sensor into the ground.

 The records at the end of penetration may include no values for data channels
 where the transducer did not reach this depth.

 The reference level for test values is (1) the ground surface for onshore tests and (2) the seafloor for nearshore and offshore tests.

 UNICAS data file          : CPT-2017.000                            
 Output using command file : PlotASCII.cmd

 ASCII file created at : date          :06-May-2022
                         time          :10:32:12
 Project number                        :20024805
 Date of testing                       :28-Apr-2022
 Location                              :Hong Kong Offshore Wind Farm Project
 Test name                             :CPT-2017
 Penetrometer                          :F7.5CKE2HAW2/B/3285
 Serial no                             :1701-3285

 Table description:
 Column ID                             :Parameter name
 ___________________________________________________________________________________
 Rec                                   :Record ID, Record ID [-]
 Depth                                 :Depth, Depth [m]
 Time                                  :Time, Time [s]
 Cone                                  :Cone Resistance, Cone Resistance [MPa]
 Friction                              :Sleeve Friction, Sleeve Friction [MPa]
 Pore 2                                :Porewater Pressure, Porewater Pressure at Shoulder [MPa]
 HydroPress                            :Hydrostatic Pressure, Hydrostatic Pressure [MPa]
 qt                                    :Total Cone Resistance, Total Cone Resistance [MPa]
 Fric_ratio                            :Friction Ratio, Friction Ratio [%]
 SigmaVert                             :Vertical stress, Vertical stress [kPa] as specified in ground model
 Qnet                                  :Net Cone Resistance, Net Cone Resistance [MPa], unit weight as specified in ground model
 Bq                                    :Porewater Pressure Ratio, Porewater Pressure Ratio [-], unit weight as specified in ground model


 Data table:
  Rec    Depth      Time       Cone   Friction     Pore 2 HydroPress         qt Fric_ratio  SigmaVert       Qnet         Bq
   No        m         s        MPa        MPa        MPa        MPa        MPa          %        kPa        MPa          -
  103    2.040   4735.21     0.1198     0.0057     0.0446     0.0204     0.1392     4.8109    32.6400     0.1066     0.2437
  104    2.060   4736.18     0.1272     0.0056     0.0455     0.0206     0.1463     4.4059    32.9600     0.1134     0.2204
  105    2.080   4737.15     0.1203     0.0056     0.0494     0.0208     0.1406     4.5776    33.2800     0.1073     0.2575
  106    2.100   4738.12     0.1160     0.0051     0.0508     0.0210     0.1367     4.3520    33.6000     0.1031     0.2746
  107    2.120   4739.09     0.1156     0.0052     0.0548     0.0212     0.1381     4.5356    33.9200     0.1042     0.3113
  108    2.140   4740.01     0.1211     0.0048     0.0562     0.0214     0.1448     4.0992    34.2400     0.1106     0.3174
  109    2.160   4740.99     0.1230     0.0045     0.0551     0.0216     0.1463     3.6333    34.5600     0.1117     0.3024
  110    2.180   4741.95     0.1193     0.0047     0.0580     0.0218     0.1431     3.9426    34.8800     0.1082     0.3234
  111    2.200   4742.92     0.1264     0.0053     0.0586     0.0220     0.1512     4.3680    35.2000     0.1160     0.3199
  112    2.220   4743.86     0.1336     0.0056     0.0568     0.0222     0.1576     4.2805    35.5200     0.1220     0.2865
  113    2.240   4744.81     0.1388     0.0057     0.0590     0.0224     0.1630     4.1705    35.8400     0.1272     0.2777
  114    2.260   4745.74     0.1432     0.0061     0.0541     0.0226     0.1666     4.3438    36.1600     0.1304     0.2531
  115    2.280   4746.73     0.1526     0.0059     0.0528     0.0228     0.1748     3.8922    36.4800     0.1383     0.2172
  116    2.300   4747.68     0.1521     0.0059     0.0511     0.0230     0.1740     3.8707    36.8000     0.1372     0.2119
  117    2.320   4748.61     0.1548     0.0061     0.0542     0.0232     0.1775     4.0013    37.1200     0.1403     0.2199
  118    2.340   4749.62     0.1644     0.0059     0.0547     0.0234     0.1878     3.7007    37.4400     0.1504     0.2150
  119    2.360   4750.56     0.1671     0.0052     0.0564     0.0236     0.1913     3.0723    37.7600     0.1536     0.2230
  120    2.380   4751.50     0.1722     0.0051     0.0551     0.0238     0.1949     2.9010    38.0800     0.1568     0.1928
  121    2.400   4752.47     0.1703     0.0052     0.0582     0.0240     0.1943     3.0455    38.4000     0.1559     0.2128
  122    2.420   4753.44     0.1612     0.0057     0.0612     0.0242     0.1864     3.5122    38.7200     0.1476     0.2415
  123    2.440   4754.38     0.1784     0.0060     0.0660     0.0244     0.2056     3.4842    39.0400     0.1666     0.2420
  124    2.460   4755.36     0.2320     0.0052     0.0656     0.0246     0.2600     2.5060    39.3600     0.2207     0.1921
  125    2.480   4756.32     0.2779     0.0051     0.0521     0.0248     0.3023     1.8851    39.6800     0.2626     0.1263
  126    2.500   4757.25     0.2638     0.0052     0.0466     0.0250     0.2837     1.9139    40.0000     0.2437     0.0923
  127    2.520   4758.23     0.2248     0.0050     0.0493     0.0252     0.2453     2.0905    40.3200     0.2050     0.1154
  128    2.540   4759.19     0.1912     0.0047     0.0533     0.0254     0.2128     2.3398    40.6400     0.1721     0.1513
  129    2.560   4760.15     0.1688     0.0042     0.0531     0.0256     0.1913     2.4518    40.9600     0.1504     0.1865
  130    2.580   4761.07     0.1753     0.0044     0.0515     0.0258     0.1976     2.5493    41.2800     0.1564     0.1758
  131    2.600   4762.05     0.2175     0.0044     0.0525     0.0260     0.2390     2.2556    41.6000     0.1974     0.1276
  132    2.620   4763.04     0.2696     0.0044     0.0449     0.0262     0.2917     1.6719    41.9200     0.2498     0.1057
  133    2.640   4763.98     0.2656     0.0041     0.0352     0.0264     0.2804     1.4892    42.2400     0.2382     0.0372
  134    2.660   4764.95     0.3110     0.0040     0.0384     0.0266     0.3266     1.4075    42.5600     0.2840     0.0365
  135    2.680   4765.90     0.3807     0.0038     0.0363     0.0268     0.3970     1.0411    42.8800     0.3541     0.0337
  136    2.700   4766.90     0.4170     0.0043     0.0300     0.0270     0.4300     1.0526    43.2000     0.3868     0.0103
  137    2.720   4767.85     0.4462     0.0042     0.0308     0.0272     0.4591     0.9591    43.5200     0.4156     0.0081
  138    2.740   4768.79     0.4451     0.0040     0.0358     0.0274     0.4592     0.9003    43.8400     0.4154     0.0150
  139    2.760   4769.77     0.4489     0.0046     0.0373     0.0276     0.4649     1.0229    44.1600     0.4207     0.0248
  140    2.780   4770.73     0.4439     0.0043     0.0277     0.0278     0.4565     0.9639    44.4800     0.4120     0.0050
  141    2.800   4771.67     0.3866     0.0042     0.0331     0.0280     0.3998     1.0122    44.8000     0.3550     0.0101
  142    2.820   4772.64     0.3249     0.0041     0.0350     0.0282     0.3389     1.1993    45.1200     0.2938     0.0178
  143    2.840   4773.58     0.2701     0.0041     0.0386     0.0284     0.2856     1.4063    45.4400     0.2401     0.0354
  144    2.860   4774.56     0.2369     0.0038     0.0393     0.0286     0.2542     1.5289    45.7600     0.2085     0.0610
  145    2.880   4775.50     0.1831     0.0035     0.0296     0.0288     0.1971     1.8034    46.0800     0.1511     0.0302
  146    2.900   4776.46     0.1621     0.0039     0.0284     0.0290     0.1734     2.3554    46.4000     0.1270    -0.0164
  147    2.920   4777.40     0.1625     0.0041     0.0365     0.0292     0.1765     2.5337    46.7200     0.1297     0.0311
  148    2.940   4778.39     0.1806     0.0042     0.0464     0.0294     0.1988     2.4281    47.0400     0.1518     0.0909
  149    2.960   4779.35     0.2016     0.0043     0.0517     0.0296     0.2228     2.1935    47.3600     0.1754     0.1185
  150    2.980   4780.31     0.2079     0.0037     0.0510     0.0298     0.2295     1.7978    47.6800     0.1818     0.1193
  151    3.000   4781.29     0.2382     0.0029     0.0546     0.0300     0.2601     1.2998    48.0000     0.2121     0.1046
  152    3.020   4782.24     0.3073     0.0030     0.0556     0.0302     0.3308     1.0461    48.3200     0.2825     0.0914
  153    3.040   4783.20     0.3236     0.0037     0.0448     0.0304     0.3443     1.1459    48.6400     0.2957     0.0637
  154    3.060   4784.17     0.2753     0.0038     0.0470     0.0306     0.2947     1.3168    48.9600     0.2457     0.0633
  155    3.080   4785.13     0.2491     0.0035     0.0498     0.0308     0.2691     1.4277    49.2800     0.2198     0.0764
  156    3.100   4786.12     0.3886     0.0040     0.0542     0.0310     0.4117     1.2541    49.6000     0.3621     0.0665
  157    3.120   4787.07     0.5559     0.0047     0.0410     0.0312     0.5752     0.9210    49.9200     0.5253     0.0283
  158    3.140   4788.02     0.6006     0.0047     0.0340     0.0314     0.6163     0.7629    50.2400     0.5660     0.0104
  159    3.160   4788.99     0.4958     0.0048     0.0400     0.0316     0.5108     0.8834    50.5600     0.4603     0.0096
  160    3.180   4789.95     0.4889     0.0045     0.0415     0.0318     0.5064     0.9274    50.8800     0.4556     0.0221
  161    3.200   4790.92     0.4682     0.0048     0.0463     0.0320     0.4864     0.9730    51.2000     0.4352     0.0264
  162    3.220   4791.88     0.3866     0.0047     0.0583     0.0322     0.4097     1.1058    51.5200     0.3582     0.0643
  163    3.240   4792.85     0.3321     0.0048     0.0651     0.0324     0.3584     1.4153    51.8400     0.3066     0.0991
  164    3.260   4793.78     0.3183     0.0052     0.0697     0.0326     0.3473     1.6022    52.1600     0.2951     0.1231
  165    3.280   4794.67     0.3051     0.0052     0.0687     0.0328     0.3348     1.6904    52.4800     0.2823     0.1342
  166    3.300   4795.59     0.2713     0.0044     0.0679     0.0330     0.2994     1.5065    52.8000     0.2466     0.1377
  167    3.320   4796.53     0.2403     0.0041     0.0699     0.0332     0.2694     1.6164    53.1200     0.2163     0.1672
  168    3.340   4797.48     0.1999     0.0040     0.0743     0.0334     0.2303     1.8849    53.4400     0.1768     0.2203
  169    3.360   4798.45     0.1739     0.0036     0.0806     0.0336     0.2068     1.9842    53.7600     0.1530     0.2927
  170    3.380   4799.43     0.1775     0.0038     0.0891     0.0338     0.2137     2.2508    54.0800     0.1597     0.3293
  171    3.400   4800.37     0.2428     0.0042     0.0892     0.0340     0.2809     1.9941    54.4000     0.2265     0.2528
  172    3.420   4801.34     0.2637     0.0038     0.0736     0.0342     0.2971     1.4522    54.7200     0.2424     0.1867
  173    3.440   4802.30     0.2369     0.0039     0.0686     0.0344     0.2655     1.6127    55.0400     0.2105     0.1619
  174    3.460   4803.23     0.2056     0.0039     0.0705     0.0346     0.2351     1.8902    55.3600     0.1798     0.1983
  175    3.480   4804.20     0.2088     0.0040     0.0712     0.0348     0.2388     1.9350    55.6800     0.1831     0.1993
  176    3.500   4805.20     0.1814     0.0038     0.0714     0.0350     0.2111     1.9461    56.0000     0.1551     0.2303
  177    3.520   4806.08     0.1695     0.0037     0.0759     0.0352     0.2009     2.1911    56.3200     0.1445     0.2730
