0,0
0.218213668,0.073872354
0.260083213,0.200533041
0.283634833,0.328743799
0.313466884,0.463964761
0.351934529,0.595365676
0.390402174,0.706651694
0.449352592,0.822966159
0.566254267,0.925585566
0.68715258,0.985753594
0.808050893,1.007319403
0.928949206,1.013926853
1.04984752,1.018604192
1.170745833,1.027141753
1.291644146,1.048707562
1.41254246,1.082336565
1.533440773,1.117895679
1.654339086,1.158762597
1.7752374,1.195286767
1.896135713,1.221677853
2.017034026,1.244691246
2.137932339,1.26094925
2.258830653,1.266109117
2.379728966,1.270786456
2.500627279,1.274981267
2.621525593,1.297029605
2.742423906,1.322938164
2.863322219,1.333405835
2.984220532,1.344838563
3.105118846,1.369759089
3.209953747,1.432806991
3.116109602,1.492374527
2.995211288,1.513271157
2.874312975,1.531272621
2.753414662,1.543966281
2.632516348,1.570170716
2.511618035,1.587207125
2.390719722,1.593627924
2.269821408,1.603908945
2.148923095,1.62384052
2.028024782,1.642807039
1.907126469,1.669976531
1.786228155,1.68894305
1.544431529,1.699372009
1.665329842,1.699706599
1.423533215,1.700967531
1.302634902,1.707388329
1.181736589,1.71139649
1.060838275,1.74290873
0.956975634,1.905493697
1.035193179,2.003161466
1.137773566,2.041806315
1.258671879,2.119827869
1.379570192,2.20894756
1.500468506,2.312060556
1.604880685,2.426708591
1.709292865,2.54473432
1.8246958,2.660860356
1.896135713,2.758367827
1.831036621,2.830972641
1.716234395,2.956524636
1.951089492,2.996566926
2.071987805,3.00220932
1.830191178,3.008295529
2.192886118,3.025705241
2.313784431,3.052578855
2.434682745,3.073662137
2.555581058,3.101500807
2.676479371,3.114381117
2.753414662,3.118132574
2.923771376,3.231173739
2.819359196,3.277388386
2.698460883,3.372111759
2.65449786,3.513922175
2.645338897,3.646402388
2.608092447,3.795124262
2.60254156,3.975971016
2.612366629,4.160283589
2.670983993,4.304375793
2.740592113,4.414086146
2.863322219,4.478039044
2.986160078,4.549103779
3.346915472,4.571540197
3.226017159,4.576030885
3.467813786,4.581042814
3.588712099,4.588615319
4.314101979,4.589175272
3.105118846,4.590654655
4.072305352,4.592366315
3.951407039,4.592514254
3.709610412,4.59281013
3.830508726,4.59314472
4.193203665,4.594148488
4.438663877,4.608318477
4.473467937,4.726292301
5.204353195,4.798643463
5.325251508,4.798978052
5.083454882,4.800721512
4.962556568,4.803282089
4.720759942,4.805990604
4.841658255,4.807772777
5.446149821,4.810893307
4.366613367,4.813133044
4.599861628,4.817719208
4.467972559,4.829042095
5.567048135,4.835547294
5.720918715,4.906229173
5.643983425,4.940480877
5.523085112,5.018110624
5.402186798,5.10366597
5.281288485,5.167507568
5.160390172,5.214460696
5.039491859,5.266721629
4.918593545,5.319947618
4.797695232,5.399712631
5.160390172,5.51748811
5.039491859,5.525356492
5.281288485,5.527955782
4.681742759,5.540342904
4.918593545,5.542392901
4.797695232,5.567632281
5.402186798,5.586676226
5.490112844,5.66672965
5.457140577,5.795883451
5.402186798,5.928236926
5.385700665,6.043825623
5.375320507,6.180325436
5.348606864,6.313757545
5.312886908,6.443036437
5.300827606,6.578204651
5.270297729,6.697427821
5.21045917,6.820934073
5.15362663,6.95306362
5.039491859,7.046766421
4.918593545,7.107712853
4.797695232,7.131987177
4.676796919,7.151918753
4.555898605,7.17571055
4.435000292,7.201914985
4.314101979,7.219433922
4.193203665,7.235022747
4.072305352,7.251094101
3.951407039,7.265717871
3.830508726,7.281789224
3.709610412,7.298825633
3.588712099,7.319239736
3.467813786,7.340136367
3.346915472,7.361515525
3.226017159,7.381929628
3.105118846,7.397035926
2.984220532,7.414072335
2.863322219,7.42966116
2.742423906,7.449110208
2.621525593,7.471936949
2.500627279,7.494281163
2.379728966,7.51807296
2.258830653,7.545242451
2.137932339,7.57723722
2.017034026,7.62370782
1.896135713,7.674038642
1.780732777,7.770031796
1.726145357,7.938433021
1.762676536,8.119690349
1.885144957,8.176802118
2.00604327,8.199332983
2.126941584,8.224276487
2.247839897,8.261283183
2.284933698,8.395625056
2.280812164,8.520422893
3.0171928,8.677903708
3.138091113,8.678238297
3.258989426,8.684363219
2.896294486,8.685289562
2.287528737,8.688269221
3.37988774,8.689523086
3.500786053,8.689857676
3.863480993,8.690861444
3.984379306,8.691196033
4.105277619,8.691530623
3.74258268,8.697282243
2.775396173,8.698948277
3.621684366,8.700807875
4.226175933,8.701033239
4.347074246,8.7095708
2.65449786,8.714537102
4.830667499,8.714769379
4.467972559,8.715213194
4.709769186,8.717329956
4.588870873,8.719408005
4.951565812,8.725719579
2.533599547,8.74025901
5.072464126,8.752110666
2.405635747,8.756207411
5.193362439,8.776571641
5.314260752,8.79620734
5.435159066,8.811500289
5.556057379,8.83065346
5.676955692,8.848841575
6.380364061,8.869193264
5.797854006,8.871854968
5.918752319,8.887630445
6.272898893,8.909959726
6.049908671,8.922909794
6.160548945,8.925320223
6.017669121,9.003917652
5.918752319,9.021290626
5.797854006,9.051355283
5.676955692,9.083832579
5.556057379,9.114379764
5.435159066,9.143961894
5.314260752,9.179334357
5.193362439,9.217119458
5.072464126,9.260212364
4.951565812,9.298962521
4.830667499,9.33916026
4.709769186,9.390938666
4.588870873,9.449954987
4.467972559,9.509936363
4.347074246,9.589701377
4.2591482,9.74165784
4.380046513,9.775083276
4.863639766,9.776421634
4.742741453,9.780429794
4.98453808,9.782064029
4.500944827,9.784103365
4.62184314,9.786368065
5.105436393,9.792049173
5.226334706,9.804446955
5.34723302,9.822635071
5.468131333,9.838893075
5.589029646,9.862388996
5.70992796,9.881059639
5.830826273,9.899730282
5.951724586,9.912128064
6.072622899,9.91535782
6.193521213,9.918105048
6.314419526,9.918439638
6.435317839,9.924082032
6.556216153,9.935514759
6.677114466,9.953220347
6.798012779,9.965135602
6.918911093,9.98284119
7.039809406,9.994756445
7.160707719,10.00860181
7.281606032,10.01858695
7.402504346,10.03050221
7.523402659,10.05737582
7.644300972,10.10644571
7.71940447,10.18594895
7.633310217,10.25551636
7.512411903,10.34493193
7.393827433,10.51199008
7.435476613,10.69455162
7.556374926,10.76726536
7.67727324,10.82502075
7.798171553,10.87457317
7.919069866,10.91640515
8.039968179,10.9509992
8.160866493,10.97449512
8.281764806,11.00040368
8.402663119,11.02920741
8.523561433,11.05945872
8.644459746,11.0858498
8.765358059,11.10693309
8.886256373,11.12946395
9.007154686,11.15730262
9.128052999,11.18562382
9.248951312,11.20525952
9.369849626,11.2229651
9.490747939,11.2512863
9.611646252,11.28636289
9.732544566,11.32288706
9.853442879,11.35699859
9.974341192,11.3925577
10.09523951,11.42763429
10.21613782,11.4578856
10.33703613,11.49054954
10.45793445,11.52562613
10.57883276,11.5534648
10.69973107,11.57551314
10.82062939,11.6014217
10.9415277,11.63119048
11.06242601,11.66192431
11.18332433,11.69121057
11.30422264,11.71904924
11.42512095,11.74592285
11.54601927,11.76941877
11.66691758,11.79532733
11.78781589,11.82075336
11.9087142,11.84231917
12.02961252,11.86050729
12.15051083,11.88448573
12.27140914,11.9157021
12.39230746,11.94884857
12.51320577,11.99019802
12.63410408,12.03492516
12.7550024,12.0936456
12.87590071,12.15477869
12.99679902,12.22459727
13.11769734,12.3248151
13.21771322,12.44760569
13.25429673,12.55363556
13.26057716,12.61810485
13.24042744,12.69103141
13.12868809,12.76780597
13.00778978,12.80269591
12.88689147,12.84337617
12.76599315,12.86330775
12.36483057,12.95479459
12.24942763,12.98492271
12.12852932,13.00919703
12.00763101,13.02575092
11.88673269,13.04519996
11.76583438,13.06416648
11.64493607,13.08265048
11.52403775,13.10451216
11.40313944,13.12540879
11.28224113,13.14582289
11.16134281,13.166237
11.0404445,13.19099385
10.91954619,13.22009345
10.79864787,13.24292019
10.67774956,13.2633343
10.55685125,13.28471346
10.43595293,13.31091789
10.31505462,13.34580783
10.19415631,13.37925018
10.07325799,13.41703528
9.952359681,13.47508654
9.831461367,13.5365155
9.710563054,13.60469985
9.596606271,13.73349874
10.07325799,13.78761657
10.19415631,13.78795116
9.710563054,13.7899905
9.952359681,13.79162473
10.31505462,13.79697125
9.831461367,13.79756301
10.43595293,13.80550881
10.55685125,13.81501143
10.67774956,13.83512966
10.79864787,13.84559733
10.91954619,13.85172225
11.0404445,13.8583297
11.1393613,13.8686676
1.527945395,14.73308392
1.64334833,14.86879254
1.764246644,14.90531671
1.885144957,14.93605054
1.973071003,15.01189632
1.872584093,15.18351913
1.973757925,15.19176836
2.104960072,15.25319708
2.225858385,15.28296586
2.346756699,15.32721047
2.462159634,15.40719518
2.572067192,15.53488667
2.687470127,15.61477487
2.80836844,15.66239718
2.929266754,15.70278157
3.050165067,15.75040388
3.17106338,15.80043882
3.291961694,15.84902619
3.412860007,15.90050872
3.53375832,15.93992805
3.654656633,15.97838233
3.775554947,16.02407453
3.89645326,16.06880167
4.017351573,16.07444406
4.138249887,16.0878069
4.2591482,16.11661063
4.380046513,16.15265227
4.500944827,16.20365227
4.62184314,16.27298832
4.742741453,16.34570207
4.863639766,16.3884991
4.98453808,16.40716974
5.105436393,16.42487533
5.226334706,16.45898686
5.34723302,16.49937125
5.468131333,16.54168575
5.589029646,16.58979059
5.70992796,16.62631476
5.830826273,16.64546793
5.951724586,16.65304043
6.072622899,16.65964788
6.193521213,16.68121369
6.314419526,16.7027795
6.435317839,16.7137297
6.556216153,16.72902265
6.677114466,16.75927396
6.798012779,16.79338549
6.918911093,16.81977658
7.039809406,16.83892975
7.160707719,16.85711786
7.281606032,16.88688665
7.402504346,16.92099818
7.523402659,16.94497662
7.644300972,16.96364727
7.765199286,16.99727627
7.886097599,17.02945769
8.006995912,17.04089042
8.127894225,17.04122501
8.248792539,17.05169268
8.369690852,17.06264288
8.490589165,17.07118044
8.611487479,17.08164811
8.732385792,17.09259831
8.853284105,17.10306598
8.974182419,17.11980651
9.095080732,17.13509946
9.215979045,17.1484623
9.336877358,17.16327272
9.457775672,17.18146084
9.578673985,17.20061401
9.699572298,17.21590696
9.820470612,17.23940288
9.941368925,17.26531144
10.06226724,17.28687725
10.18316555,17.30168767
10.30406386,17.32325348
10.42496218,17.34288917
10.54586049,17.35287432
10.6667588,17.36768474
10.78765712,17.38587286
10.90855543,17.40695614
11.02945374,17.42369667
11.15035206,17.4351294
11.27125037,17.4427019
11.39214868,17.45172199
11.513047,17.46170713
11.63394531,17.47313986
11.75484362,17.49422314
11.87574194,17.52206181
11.99664025,17.55472576
12.11753856,17.59318004
12.23843688,17.63356443
12.35933519,17.67201871
12.4802335,17.72350124
12.60113182,17.80007521
12.69455324,17.91992021
12.73851626,18.0020917
12.67286096,18.09487186
12.56658944,18.16989226
12.43627048,18.21411027
9.776507589,18.26127494
9.897405902,18.26160953
10.01830422,18.26194412
12.31537217,18.26395857
10.13920253,18.26469134
9.172016022,18.26539232
9.655609275,18.26721321
9.051117709,18.26843543
8.930219396,18.26954842
9.292914335,18.27055219
9.413812649,18.27088678
9.534710962,18.27122137
10.26010084,18.27129879
8.809321082,18.27162647
10.38099916,18.27356349
10.50189747,18.27389808
8.567524456,18.27916026
8.688422769,18.27949485
8.446626142,18.2826859
10.62279578,18.28388323
11.22728735,18.28652123
8.325727829,18.28669406
11.34818566,18.28685582
11.46908397,18.28719041
11.58998229,18.287525
11.7108806,18.28785959
8.083931202,18.28843752
8.204829516,18.2887721
10.7436941,18.29145573
11.10638903,18.29149445
12.19447385,18.29450575
7.963032889,18.29485831
11.83177891,18.29543209
10.86459241,18.29613307
10.98549072,18.29646766
11.95267723,18.29914438
12.07357554,18.29947897
7.842134576,18.30417428
7.721236263,18.31638541
7.600337949,18.33245676
7.479439636,18.34563295
7.358541323,18.36122178
7.237643009,18.3768106
7.116744696,18.39577712
6.995846383,18.41474364
6.87494807,18.43467522
6.754049756,18.45412426
6.633151443,18.47743353
6.51225313,18.49591753
6.378990216,18.5517632
6.270456503,18.57004014
6.14955819,18.58852414
6.028659876,18.60556055
5.907761563,18.62404454
5.78686325,18.65024897
5.668581783,18.77278812
5.78686325,18.89054778
5.907761563,18.89812029
6.028659876,18.89845488
6.14955819,18.89878947
6.270456503,18.89912406
6.391354816,18.89945865
6.51225313,18.89979323
6.633151443,18.90688321
6.754049756,18.91397319
6.87494807,18.92106317
6.995846383,18.92622303
7.116744696,18.93717323
7.237643009,18.94329816
7.331064433,18.94982956
7.589347194,18.98480384
7.83114382,18.99367599
7.952042133,18.99401058
8.072940447,18.99434517
8.19383876,18.99467975
8.314737073,18.99501434
7.710245507,18.99768415
8.435635387,19.00885971
8.5565337,19.02946046
8.677432013,19.03510286
8.798330327,19.04412295
8.91922864,19.0560382
9.040126953,19.06312818
9.161025266,19.0692531
9.28192358,19.07441297
9.402821893,19.08825833
9.523720206,19.10065612
9.64461852,19.10629851
9.765516833,19.11387102
10.61180503,19.11621314
9.886415146,19.11661824
10.3700084,19.11747407
10.49090671,19.11780866
10.73270334,19.11896037
10.00731346,19.12515581
10.24911009,19.12727257
10.12821177,19.12742051
11.74385287,19.18738253
11.86475118,19.19833273
11.9856495,19.20735281
12.10654781,19.22361082
12.22744612,19.24565916
12.34834444,19.26915508
12.46924275,19.29554616
